Date,Text_clean
2020-12-23,Most active stocks in todays afterhours tradingMedallia MDLAViacomCBS VIACApple AAPLAflac AFLPfizer PFEGap GPSPGampE PCGNews NWSWeyer WYSchlumberger SLBGEBoston Scientific BSXProgressive PGRWells WFCBACIntel INTCGrubhub GRUBDISHTesla TSLA
2020-12-23,BSX Blackstone Minerals bolsters board with appointment of investment banker Peter Plakidis as nonexecutive director  bsx BSX ASX ASXNews
2020-12-23, Add BSX AOU RGS PXS
2020-12-23,Most Active 1216BABAEFAKOWORKGNUSGMCPTONVERNKLAMNKDAUYMUHBANSIRIBSXBLRXHPEMVISHALFCXTLGTCMCSANNDMMOEBAYKRIDEXLQDBPDTEAXLUSPXUFUBOVWOHLLISWNRIDEIBIOARBFTBTBTBCDAACRSCANJPMTRXCHPQDS
2020-12-23,ZUMZ CCCCAMLH GNTXPSYC  STKLVAPR  SYSSITGR   BSXCDXs  FLEX
2020-12-23,BSX positive Piper comments PAYS Canaccord downgrade and TSLA day 3 on the SampP 500 Last full trading day of the week   
2020-12-23,Wall Streets favorite stocks for 2021 SPY QQQ CNCNRGFANGCIGMBSXNICRMLHFISVPXD 
2020-12-23,Most Active 1217KOCYTHXLEORCLZNGAKMIMRNANNDMAMPEPCGVUZIPTONRIGVZCMCSAEBCMRKMRVLUAVSSPCESLVMROHBANJPMCKOSRIOTMPLNARCVXFBAZNBESTHYGVALENOVNHPESNAPUBERMXPEVVTGNWPXGNUSMOMUSPXSTZAXBSX
2020-12-23,Im looking atLong 1 cent gt daily highVSTAMWLVSATAUPHRRRMIKShort 1 cent lt daily lowMDTHDBZTSELVRTXBSXRHHBYACNBFBCARROTISSBSW
2020-12-23,BSXnickelkingcobraAnd people are selling When the brakes are off watch this take off2021  
2020-12-23,BSX 
2020-12-23,King Snake has just started thats probably one of our most exciting targets   discusses drilling underway at King Snake and Ban Khoa plus the maiden resource at Ban Chang to be delivered next year BSX 
2020-12-23,What should investors expect for nickel next year  spoke with executives from BSX BSX Nickel FPX FPXV and  TNC to get their thoughts investing 
2020-12-23,What should investors expect for nickel next year  spoke with executives from BSX BSX Nickel FPX FPXV and  TNC to get their thoughts investing 
2020-12-22,BSX Max Pain is 3450 for maturity 12242020 maxpain options  
2020-12-22,Major news 1222AALAAPLAMZNAZNBABABABIIBBNTXBRYBSXCCLCLGXCUKDALETWEVFAFFBFDXGDRXGOOGGOOGLJNJKMXMRNAMSFTNAKNERVNIONKENVAXNVDAPFEPTONSPLKTILETSLAUALWMTZSAN
2020-12-22,Most Active 1222AALAAPLABEVABNBACBACSTADXSAHTAIVAMCAMDAMPEAMTXAQMSAUYAVGRAZNBABABABACBBBBDBCRXBEBFTBLDPBLNKBPBSXCCBATCCLCIDMCLDRCLFCLNECMCSACOPCOTYCRMCSCOCYCCDALDBXDKNGDPWEEMEFAELYS
2020-12-22,MOst active 1221AAPLAAUABEVABNBACBAGAIAIMAIVAJRDAMCAMDAMPEAPHAATUSAUYAZNBABABABACBBBBDBFTBIDUBLNKBMYBNGOBPBSXCCBATCCLCCRCCLFCLNECLVSCMCSACOPCOTYCRBPCSCOCVXDALDISDKNGEDITEEMEFAEPD
2020-12-22,LEADING ROSEN LAW FIRM Reminds Boston Scientific BSX Corporation Investors of the Important Deadline in Securities Class Action Encourages Investors with Losses in Excess of 100K to Contact the Firm  BSX  StockMarket
2020-12-22,HALB Halberd Corp Research Yields Promising SARSCoV2 Antibody in Laboratory Testing  MRK AMGN BNTX MRNA GILD NVS PFE JNJ BSX COVID19
2020-12-22,BSX stock was down 181 Turned Positive 011  Red to green move RedToGreen   See other red to green moves using  
2020-12-22,Im consideringLong 1 cent gt daily highNVTAVCYTShort 1 cent lt daily lowVEEVBMYNFLXMDTHDBZTSELCMEVRTXBSXMNSTGOLDBAXRHHBY
2020-12-22,BSXBSX took my final parcel of BSX for 2020 just nowWill be a cracking 2021
2020-12-22,BSX to communicate substantial new JV to shareholders within the next 2 weeksNFBK MBTF FNHC LEMIF DATI ANDE BXTMF SRGHY CODIpB UHAL CCNE
2020-12-21,ONCS 10 PT Dawson JamesCVAC BNTX ALNY EBS VIR ADPT ARCT TBIO VXRT ATRA VBIV ALT DVAX IBIO HTBX TNXP NNVC PDSB TFX GOVX IGC MACK MRUS XNCR FPRX INCY AGIO GBT HALO ALKS KPTI CARA ZGNX TMO EW DXCM IDXX NVTA HZNP BMRN VRTX ABT MDT BSX 
