Date,Text_clean
2020-12-16,The crazy blockchain VentureCapital HIVE HIVE PEO GRN XBC GDNP PGM MTRX MTA IPA CTS  HIVE GRN PEO JTR GTEC PGM HRH BRAG GBLT GXU   HIVE 21 HIRE 30 GTC 19 IOM 18 IZN 17 FEX 17 ICL 16 FMN 16 HEI 15 HME 15
2020-12-15, I consider a price target using anything short of a full HEI multiple to be an act of cowardice
2020-12-15, FB AYX MRCY NOC NVTA TMO SPNS COST TER TRMB ESTC AVGO HEI SHW AVLR FICO EVBG FDS ZTS TWST MRNA GMED BMY 
2020-12-15,Top 15 Industrials stocks with market cap over 1 billion today TPIC BV SCS ZBRA RAVN ECOL MWA SITE JKHY ROP VRSK GNRC HEI TNET G 
2020-12-15,HEICO Increases its Credit Facility to 15 Billion and Extends Term HEI 
2020-12-15,Hot TSXV stockstowatchActive HEM THRM PEO HIVE MTRX NOU GXU EWS FLT HPQ Gainers  KGL 50 IGX 44 JCO 39 PEO 35 HEI 31 ITG 30 JUGR 25 ELM 25 EW 22 EWS 21Crossovers HME ICO GXU FTEC FLT Canada Toronto
2020-12-14,Hopefully they can buy something HEI 
2020-12-14,HEI announced today that it amended and extended its existing credit facility to a 15 bln unsecured revolving credit facility Additionally the Facilitys maturity date has been extended by one year to November 2023 and it can be extended for an additional oneyear period
2020-12-14,HEICO increases its credit facility to 15B HEI 
2020-12-14,Rose Above Previous Days High today XOP AAOI COF VV FFNW CP LUV PH FWONK IMRN PBA CORN HEI USO POWI UBX FRC UPRO EBIX PRPH  
2020-12-14,HEI  HEICO increases its credit facility to 15B 
2020-12-14,HEI HEICO Corporation Increases its Credit Facility to 15 Billion and Extends Term 
2020-12-14,HEI upsizes credit facility 15 
2020-12-14,HEICO Corporation Increases Its Credit Facility To 15 Billion And Extends Term to 2023 may be increased to 185 billion under certain circumstances HEI 
2020-12-14,HEI Big base Looking for pennant break after price earnings gap 
2020-12-13,TJX Confirmation Of Merger Discussions With Top US HouseHold Name Company As Early As Next Week IDMMF NTRSP MUS SSREY HIFR HI HHC HGT HFRO HESpA HEP HELE HEI HEES HE HCMLY HCKT HCHC HASI
2020-12-12,  Herbert Wertheim a physician who was one of the very early investors in HEI and just sat on it for decades Never managed outside money has only given money away to charity Couple billion USD net worth 
2020-12-12,Leidos Signs Agreement to Acquire 1901 Group for 215M BAESY LDOS HEI RTX 
2020-12-11,20 DMA Support today VTC MITT MAG HUBB CGW KTRA HEI ESPR NNOX CSOD SNDX MED DIOD PIXY FFG LAMR DQ MRSN DOCU STOR  
