Date,Text_clean
2020-02-14,BrownForman Third Quarter Earnings Release and Conference Call Scheduled for March 4 2020 BFA BFB 
2020-01-31,BFA BFBNew Insider Filing onEVP Gen Counsel and SecretaryMATTHEW E HAMEL
2020-01-30,BidaskClub top 50 StronglyBought DHR VRSK AWK CSGP BIP EFX SO TSLA SRE NGG MCD ENB XEL BFA WEC GPN V KMB TRI CI and StronglySold SAP ITUB CAT AIG SU ORCL MPC BIDU BGNE WFC TOT FANH NTR HSBC RDSA TGT PSX ING BBVA 
2020-01-29,BFA BrownForman Declares Cash Dividend 
2020-01-28,BidaskClub top 50 StronglyBought NGG MCD ENB XEL BFA WEC CPRT GPN KLAC ETR V KMB TRI ANSS CI MELI TMO ZTS SHOP ES and StronglySold BGNE SSL TECK ZION COLM ENBL WFC TOT FANH NTR HSBC RDSA TGT PSX ING BBVA BRKB BP E 
2020-01-27,CORRECTING and REPLACING BrownForman Earns Top Marks in 2020 Corporate Equality Index BFA BFB 
2020-01-27,BrownForman Earns Top Marks in 2019 Corporate Equality Index BFA BFB 
2020-01-24,BFA CORRECTING and REPLACING BrownForman Earns Top Marks in 2020 Corporate Equality Index 
2020-01-23,BFA BrownForman Earns Top Marks in 2019 Corporate Equality Index 
2020-01-23,BFA Issued Press Release on January 23 114300 CORRECTING and REPLACING BrownForman Earns Top Marks in 2020 Corporate Equality Index 
2020-01-23,CORRECTING and REPLACING BrownForman Earns Top Marks in 2020 Corporate Equality Index BFA BFB 
2020-01-23,BrownForman Earns Top Marks in 2019 Corporate Equality Index BFA BFB 
2020-01-23,BFA Issued Press Release on January 23 104700 BrownForman Earns Top Marks in 2019 Corporate Equality Index 
2020-01-14,BFA BFB new insider selling 598 shares  BFB
2020-01-13,BFA BFB  BrownForman Corp 
2020-01-13,BFA BFB filed SEC form 4 SVP Chief Diversity Officer de Chabert Ralph E Disposed 1300 of Class B Common at average price 6753 and Converted securities 1300 of Class B Common at price 1822 on 20200110 holding 485819 shares  
2020-01-11,BFA BFB new insider selling 3400 shares  BFB
2020-01-10,BFA BFB filed SEC form 4 Director Cook John D Disposed 6139 of Class B Common at average price 6723 and Converted securities 12188 of Class B Common at price 1509 on 20200109 increased holding by 30 to 26046 shares  
2020-01-10,BFA BFB John Hayes Dumps 36K Shares of BrownForman Corp 
2020-01-10,BFA BFB filed SEC form 4 SVPPresident USA amp Canada Hayes John V Disposed 7000 of Class B Common at average price 6723 and Converted securities 7000 of Class B Common at price 1509 on 20200109 holding 17231 shares  
2020-01-09,BidaskClub top 50 OntheirOwn ST MCD DCI SNE GPN THR AXU SRC KE RGEN HFFG NOAH GHM GRFS GRC VAR JD AMSC CMG WBAI IR LINX RBC WEX AIZ MLI SXI EQIX HI BFA CMCO VICI SOL NFLX WLTW XPER CY AES PI SUZ AKG MBT SNV 
2020-01-08,BidaskClub top 50 OntheirOwn KE GRFS VAR HFFG GHM HHC GRC KBH JD AMSC CMG FSV CSGP ROLL WEX WBAI IR DPZ ABEV CREE RBC EQIX BBD MLI MMI BFA DDD MELI FB SXI HI VICI CMCO NFLX SOL MDLZ BSBR XPER FSTR WLTW CY AES PI 
2020-01-07,BFA BFB filed SEC form 3 SVP Chief Brands Officer Bentel Matias  
2020-01-06,BFA BFB filed SEC form 4 EVP Chief Financial Officer MORREAU JANE C Disposed 36588 of Class B Common at average price 6746 and Converted securities 36588 of Class B Common at price 1822 on 20200102 holding 848916 shares  
2020-01-04,BidaskClub top 50 OntheirOwn GRC WEX CBD AMSC EVA FSV MPW RVLV AIZ ROLL IFF RUN DPZ WBAI IR ABEV CREE EQIX RBC BFA EC MLI MMI TDG DDD MELI FB SXI CIA VICI AFL NFLX HI MDLZ PKE WLTW CAJ HST AES CMCO AYX SOL PBR 
2020-01-03,BidaskClub top 50 OntheirOwn FSV MPW AIZ RVLV DOC ROLL IFF RUN DPZ WBAI IR LK MHK WEN ABEV CREE RBC EQIX MLI BFA EC MMI DDD TDG SXI VICI HI NFLX PKE MDLZ EL CAJ CMCO WLTW HST SOL AES XPER APO FSTR CUZ DXYN CY 
2020-01-02,BidaskClub top 50 OntheirOwn IFF ROLL DPZ WBAI IR LK MHK WEN LX CREE MLI ABEV MMI EQIX SXI BFA EC HI PKE TDG CMCO VICI SOL NFLX MDLZ XPER EL FSTR DXYN WLTW CY HST AES LEDS APO HFFG PI CUZ VFF TIGO GDS AGYS AIN 
2020-01-01,BidaskClub top 50 OntheirOwn IFF ROLL DPZ WBAI IR LK MHK WEN LX CREE MLI ABEV MMI EQIX SXI BFA EC HI PKE TDG CMCO VICI SOL NFLX MDLZ XPER EL FSTR DXYN WLTW CY HST AES LEDS APO HFFG PI CUZ VFF TIGO GDS AGYS AIN 
