date,ticker,open,close,high,low,vol
27/05/2021,NFLX,501.79999,503.85999,505.10001,498.54001,3226847
28/05/2021,NFLX,504.39999,502.81,511.76001,502.53,2894983
1/6/2021,NFLX,504.01001,499.07999,505.41,497.74429,2471064
2/6/2021,NFLX,499.82001,499.23999,503.22,495.82001,2250362
3/6/2021,NFLX,495.19,489.42999,496.66,487.25,3869915
4/6/2021,NFLX,492,494.73999,501.85999,490.95001,3150815
7/6/2021,NFLX,492.91699,494.66,496.70001,490.54999,2785776
8/6/2021,NFLX,497,492.39001,498.82001,489.37,2353594
9/6/2021,NFLX,494.5,485.81,496.09,484.64999,3047322
10/6/2021,NFLX,487.16501,487.26999,490.20999,482.14001,4373165
11/6/2021,NFLX,490,488.76999,491.41,487.78,3112111
14/06/2021,NFLX,489.67999,499.89001,503.5,486.91,4378133
15/06/2021,NFLX,501.23001,491.89999,501.23001,490.39999,3087336
16/06/2021,NFLX,495,492.41,496.45999,486.28,3502126
17/06/2021,NFLX,490.25,498.34,501.79999,490.14999,3188386
18/06/2021,NFLX,496.39999,500.76999,504.48999,495.23999,5182440
21/06/2021,NFLX,501.64001,497,502.04999,492.28,5255076
22/06/2021,NFLX,498.54001,508.82001,513.54999,495.79501,5773290
23/06/2021,NFLX,508.48001,512.73999,516.63,508.20001,3936520
24/06/2021,NFLX,517.96002,518.06,520.96002,514.40009,3327385
25/06/2021,NFLX,528.84003,527.07001,533.06,525,5266421
28/06/2021,NFLX,528.12,533.03003,533.93988,524.56,2810264
29/06/2021,NFLX,533.54999,533.5,536.13,528.57001,2304763
30/06/2021,NFLX,534.05499,528.21002,534.38,526.82001,2765785
1/7/2021,NFLX,525.71997,533.53998,537.03998,525.71997,2796590
2/7/2021,NFLX,535.5,533.97998,538.5351,529.39001,1968064
6/7/2021,NFLX,533,541.64001,542.85999,533,2769571
7/7/2021,NFLX,544.23999,535.96002,544.64001,531.65997,2706781
8/7/2021,NFLX,530.92999,530.76001,535.5,529.09003,3256909
9/7/2021,NFLX,531,535.97998,538.26001,528.58002,2757315
12/7/2021,NFLX,540.29999,537.31,540.64972,532.91998,1776276
13/07/2021,NFLX,535.76001,540.67999,545.33002,535.76001,2740959
14/07/2021,NFLX,541.01001,547.95001,554.09998,541.01001,4624688
15/07/2021,NFLX,553.96997,542.95001,557.53992,538.20001,5695090
16/07/2021,NFLX,541.81,530.31,544.06,527.04999,3405206
19/07/2021,NFLX,526.04999,532.28003,534.91302,522.24011,3869272
20/07/2021,NFLX,526.07001,531.04999,536.64001,520.29999,6916532
21/07/2021,NFLX,526.13,513.63,530.98999,505.60999,11853399
22/07/2021,NFLX,510.20599,511.76999,513.67999,507,4318369
23/07/2021,NFLX,512.15997,515.40997,517.40997,504.66,3787930
26/07/2021,NFLX,514.38,516.48999,521.13,509.0101,2242145
27/07/2021,NFLX,518.08002,518.90997,521.95001,512.04999,2742814
28/07/2021,NFLX,521.82001,519.29999,524.46997,516.97998,2377879
29/07/2021,NFLX,519.96002,514.25,520.77991,513.79272,1727165
30/07/2021,NFLX,512.69,517.57001,519.78998,510.9642,2514835
2/8/2021,NFLX,519,515.15002,519.84998,510.51001,2087246
3/8/2021,NFLX,514.39001,510.82001,515.63,505.37,2560012
4/8/2021,NFLX,513,517.34998,517.97998,510.37,2030254
5/8/2021,NFLX,517.13,524.89001,525.40997,514.02002,2548601
6/8/2021,NFLX,524,520.54999,526.84003,519.39001,1911691
9/8/2021,NFLX,521.14691,519.96997,522.66992,517.98999,1362466
10/8/2021,NFLX,520,515.84003,520.78998,512.96503,1953228
11/8/2021,NFLX,517,512.40002,519.57001,509.76999,1670270
12/8/2021,NFLX,511.85999,510.72,513,507.20139,1689785
13/08/2021,NFLX,512.64001,515.91998,521.44,511.51001,2168335
16/08/2021,NFLX,515.23999,517.91998,523.38,512.29999,2029267
17/08/2021,NFLX,515.46503,518.90997,520.78998,514.20001,2301610
18/08/2021,NFLX,520,521.87,526.38,518.65002,2573549
19/08/2021,NFLX,522.73999,543.71002,548.39001,521.87,7717881
20/08/2021,NFLX,545.09003,546.88,551.38831,539.09998,3746845
23/08/2021,NFLX,545.97998,553.33002,555.54999,543.73999,2586579
24/08/2021,NFLX,551.48401,553.40997,555.31409,549.27002,2095013
25/08/2021,NFLX,550.15997,547.58002,552.84003,545.45001,2053555
26/08/2021,NFLX,546.15997,550.12,552.604,545.90002,1589710
27/08/2021,NFLX,551.59998,558.91998,564.16998,549.25,3233785
30/08/2021,NFLX,557.25,566.17999,567.16479,556.45001,2423594
31/08/2021,NFLX,566.12,569.19,569.47998,561.61102,2424633
2/1/2019,GOOGL,1027.19995,1054.68005,1060.79004,1025.27502,1593295
3/1/2019,GOOGL,1050.67004,1025.46997,1066.26001,1022.37,2097157
4/1/2019,GOOGL,1042.56006,1078.06995,1080,1036.85999,2301428
7/1/2019,GOOGL,1080.96997,1075.92004,1082.69995,1062.64001,2372667
8/1/2019,GOOGL,1086,1085.37,1093.34998,1068.34863,1770664
9/1/2019,GOOGL,1087.98999,1081.65002,1091.64001,1074.37,1349912
10/1/2019,GOOGL,1074.93994,1078.82996,1079.81006,1064.68005,1329761
11/1/2019,GOOGL,1069.90002,1064.46997,1073.37,1056.43005,1543238
14/01/2019,GOOGL,1053.33997,1051.51001,1058.44995,1048.55005,1424486
15/01/2019,GOOGL,1058.01001,1086.51001,1088.27002,1054.43994,1875552
16/01/2019,GOOGL,1090,1089.51001,1102.35999,1088.01001,1913441
17/01/2019,GOOGL,1087.98999,1099.12,1100.69995,1083.255,1244801
18/01/2019,GOOGL,1108.58997,1107.30005,1118,1099.28345,2244569
22/01/2019,GOOGL,1096,1078.63,1098.96997,1070.89001,1981594
23/01/2019,GOOGL,1086.85999,1084.41003,1092.94995,1067.56995,1259338
24/01/2019,GOOGL,1082.51001,1084,1088,1070.02002,1455948
25/01/2019,GOOGL,1094.22998,1101.51001,1103.35999,1091.80115,1163788
28/01/2019,GOOGL,1090.06995,1079.85999,1093.36499,1074.60999,1466714
29/01/2019,GOOGL,1081.04004,1070.06006,1084.72998,1066.02002,984748
30/01/2019,GOOGL,1077.35999,1097.98999,1099.52002,1076.64001,1472789
31/01/2019,GOOGL,1112.23999,1125.89001,1127.67004,1105.25,2011572
1/2/2019,GOOGL,1122.29004,1118.62,1134.40002,1114.25,1655813
4/2/2019,GOOGL,1119.01001,1141.42004,1142.33997,1117.51001,3922391
5/2/2019,GOOGL,1129.63,1151.87,1152.77002,1123.59998,4114790
6/2/2019,GOOGL,1149.27002,1122.89001,1154,1118.35999,2411716
7/2/2019,GOOGL,1111.81995,1105.91003,1111.98999,1093.58997,1914877
8/2/2019,GOOGL,1094.88,1102.38,1105.09497,1094.23999,1087827
11/2/2019,GOOGL,1103.75,1102.12,1113.43005,1100,924881
12/2/2019,GOOGL,1111.01001,1127.57996,1132.85999,1111.01001,1751771
13/02/2019,GOOGL,1133.04004,1128.63,1142.84961,1126,1512087
14/02/2019,GOOGL,1125,1129.19995,1136.13,1117.08997,1055297
15/02/2019,GOOGL,1139.30005,1119.63,1139.30005,1116.71997,1391348
19/02/2019,GOOGL,1116.64001,1126.51001,1129.64001,1116.64001,1099184
20/02/2019,GOOGL,1128.88,1120.58997,1130.93005,1111.75,1204533
21/02/2019,GOOGL,1118.78003,1104.20996,1119.15002,1097.97998,1661452
22/02/2019,GOOGL,1109.69995,1116.56006,1117.25,1100.5,1471883
25/02/2019,GOOGL,1121.93005,1117.32996,1125.40002,1114.10999,1310362
26/02/2019,GOOGL,1114.37,1122.01001,1126.43506,1106.69995,1751261
27/02/2019,GOOGL,1114.01001,1122.89001,1125.72998,1108.56006,1104881
28/02/2019,GOOGL,1119,1126.55005,1133.98999,1118.41003,1371355
1/3/2019,GOOGL,1131,1148.52002,1150,1131,1704258
4/3/2019,GOOGL,1154.56006,1153.42004,1165.52002,1138.25,1774240
5/3/2019,GOOGL,1156,1169.18994,1176.48987,1153.02002,2004123
6/3/2019,GOOGL,1171.76001,1164.93994,1174.73999,1163.05005,1180052
7/3/2019,GOOGL,1160.5,1150.84998,1163.57996,1141.71497,1504355
8/3/2019,GOOGL,1133.90002,1149.96997,1153.45044,1130.19995,1184732
11/3/2019,GOOGL,1152,1179.26001,1179.91003,1151.56995,1501633
12/3/2019,GOOGL,1182.30005,1197.25,1205.70996,1182.30005,2110979
13/03/2019,GOOGL,1205.93005,1199.06006,1207.12341,1197.91003,1294154
14/03/2019,GOOGL,1199.02002,1192.53003,1204.69995,1191.22998,1365072
15/03/2019,GOOGL,1198,1190.30005,1201.72498,1187.01001,2593338
18/03/2019,GOOGL,1189.68994,1188.55005,1194.94995,1181.4762,1222103
19/03/2019,GOOGL,1191.71997,1202.45996,1203.40503,1189.45642,1488808
20/03/2019,GOOGL,1201.40002,1226.43005,1229.98999,1199.58997,2075442
21/03/2019,GOOGL,1220,1236.13,1236.43994,1216.57495,1407480
22/03/2019,GOOGL,1228.84998,1207.65002,1233.63,1206.00012,1721147
25/03/2019,GOOGL,1199.56006,1197.38,1209.43994,1190.00342,1378349
26/03/2019,GOOGL,1205.18994,1189.83997,1207.65002,1181.76001,1537606
27/03/2019,GOOGL,1191.92004,1178.01001,1191.92004,1164.22998,1471385
28/03/2019,GOOGL,1175.5,1172.27002,1177.25,1163.43005,1120122
29/03/2019,GOOGL,1180.18005,1176.89001,1183.96997,1166.38,1544615
1/4/2019,GOOGL,1187.54004,1198.97998,1200.19995,1186.35999,1385395
2/4/2019,GOOGL,1200.05005,1205.54004,1205.81006,1191.23999,914413
3/4/2019,GOOGL,1212.69995,1210.81006,1220.59998,1205.07495,1109614
4/4/2019,GOOGL,1211.29004,1219.44995,1220.55005,1209.04004,1051089
5/4/2019,GOOGL,1219.30005,1211.44995,1220.39001,1210.03003,1000344
8/4/2019,GOOGL,1211.10999,1208.28003,1213.94995,1204.69495,1087396
9/4/2019,GOOGL,1201.89001,1202.68994,1207.15002,1198.38,983740
10/4/2019,GOOGL,1205.08997,1206.44995,1208.93774,1200.66089,775358
11/4/2019,GOOGL,1208.90002,1209.58997,1212.73999,1204.54004,849948
12/4/2019,GOOGL,1215.62,1222.72998,1223.05005,1213.29004,1215110
15/04/2019,GOOGL,1224.08997,1226.53003,1229.29504,1214.56006,1189974
16/04/2019,GOOGL,1230,1231.91003,1235.97998,1225.04004,1131299
17/04/2019,GOOGL,1237,1240.14001,1245.09497,1232.90002,1521286
18/04/2019,GOOGL,1245,1241.46997,1245.93994,1239.41003,1237684
22/04/2019,GOOGL,1236.67004,1253.76001,1254.34045,1233.37,954416
23/04/2019,GOOGL,1256.64001,1270.58997,1274.43005,1251.97498,1592149
24/04/2019,GOOGL,1270.58997,1260.05005,1274,1259.81006,1169797
25/04/2019,GOOGL,1270.30005,1267.33997,1272.80005,1258,1567160
26/04/2019,GOOGL,1273.38,1277.42004,1278.91003,1265,1361419
29/04/2019,GOOGL,1280.51001,1296.19995,1296.97498,1271.70996,3618403
30/04/2019,GOOGL,1190.63,1198.95996,1200.97766,1183,6657186
1/5/2019,GOOGL,1197.5,1173.31995,1199.25,1171.67505,3716233
2/5/2019,GOOGL,1172.59998,1166.51001,1179.38,1158.32996,2254590
3/5/2019,GOOGL,1177.41003,1189.55005,1191.40002,1173.54504,2079316
6/5/2019,GOOGL,1172,1193.45996,1195.43005,1171.15503,1588423
7/5/2019,GOOGL,1185.81006,1178.85999,1194.77002,1165,1829837
8/5/2019,GOOGL,1177.29004,1170.78003,1184.27002,1167.63,1275922
9/5/2019,GOOGL,1162.59998,1167.96997,1174.06995,1154.64001,1477677
10/5/2019,GOOGL,1168.83997,1167.64001,1176.28003,1146.37,1582360
13/05/2019,GOOGL,1145.23999,1136.58997,1151.96997,1125.5,2281586
14/05/2019,GOOGL,1142.31995,1124.85999,1144.86499,1123.53003,2019380
15/05/2019,GOOGL,1122.55005,1170.80005,1178.30005,1121.40002,2960357
16/05/2019,GOOGL,1171.83997,1184.5,1194.16003,1168.44995,1765388
17/05/2019,GOOGL,1175.82996,1168.78003,1186.29004,1166.42004,1268050
20/05/2019,GOOGL,1153,1144.66003,1153,1138.13501,1529926
21/05/2019,GOOGL,1154.47998,1154.43994,1158,1143.31006,1028048
22/05/2019,GOOGL,1151.25,1155.84998,1163.78003,1151,941279
23/05/2019,GOOGL,1146.06995,1145.33997,1150.05005,1133.16003,1260657
24/05/2019,GOOGL,1152,1138.60999,1154.35999,1136.70996,927551
28/05/2019,GOOGL,1141.47998,1139.56006,1156.48999,1138.67004,1047456
29/05/2019,GOOGL,1132.69995,1119.93994,1135,1111.94995,1811470
30/05/2019,GOOGL,1120.15002,1121.41003,1126.79504,1115.90002,903519
31/05/2019,GOOGL,1105.64001,1106.5,1113.40271,1103.34998,1579281
3/6/2019,GOOGL,1066.93005,1038.73999,1067,1027.03003,4874380
4/6/2019,GOOGL,1044.48999,1054.48999,1058.43701,1036.03003,3024264
5/6/2019,GOOGL,1055,1044.64001,1056.81006,1033,2348636
6/6/2019,GOOGL,1046.20996,1047.76001,1050,1035.51001,1451031
7/6/2019,GOOGL,1054.28003,1068.37,1073.43005,1051.15002,2191057
10/6/2019,GOOGL,1077,1082.76001,1094.83997,1075.28174,1425464
11/6/2019,GOOGL,1096.98999,1081.04004,1104.005,1079.56995,1675617
12/6/2019,GOOGL,1079.94995,1079.09998,1082.52002,1069.59998,1182750
13/06/2019,GOOGL,1084.70996,1091.01001,1096.58997,1082.56995,1040061
14/06/2019,GOOGL,1089.73999,1086.30005,1094.76001,1081.47522,1228829
17/06/2019,GOOGL,1089.09998,1093.89001,1101.28003,1088,988491
18/06/2019,GOOGL,1111.5,1105.23999,1118.78003,1100.79004,1723712
19/06/2019,GOOGL,1107.23999,1104.51001,1109.43005,1096.03003,1336015
20/06/2019,GOOGL,1121.69995,1113.19995,1122.71997,1107,1200608
21/06/2019,GOOGL,1109.85999,1125.37,1126.56995,1109.71997,2561772
24/06/2019,GOOGL,1120,1116.69995,1123.56995,1113.31006,1211693
25/06/2019,GOOGL,1115.07996,1087.57996,1115.69995,1084.59985,1582017
26/06/2019,GOOGL,1091,1080.31995,1095.12,1073.68726,1734773
27/06/2019,GOOGL,1086.75,1076.63,1088.46497,1075.84998,1203714
28/06/2019,GOOGL,1077.22998,1082.80005,1082.80005,1073.80005,1683068
1/7/2019,GOOGL,1101.04004,1100,1108.58997,1095.32996,1468849
2/7/2019,GOOGL,1104.82996,1112.59998,1112.89001,1099.67004,1031927
3/7/2019,GOOGL,1118.5,1122.98999,1127.9873,1114.84998,1009918
5/7/2019,GOOGL,1119.37,1132.66504,1134.65002,1117.5,1489578
8/7/2019,GOOGL,1125.87,1116.79004,1127.20996,1111.76001,1494271
9/7/2019,GOOGL,1110.31995,1124.29004,1127.85999,1107.15002,1473422
10/7/2019,GOOGL,1132.31995,1140.91003,1142.33997,1130.66003,1535146
11/7/2019,GOOGL,1146.16003,1144.07996,1153.23999,1139.53003,1300329
12/7/2019,GOOGL,1142.93005,1145.33997,1147.5,1138.56006,1101633
15/07/2019,GOOGL,1145.33997,1150.51001,1150.68005,1140,1058331
16/07/2019,GOOGL,1146.72998,1153.45996,1158.57996,1146.72998,1267541
17/07/2019,GOOGL,1150.92004,1146.73999,1158.43994,1146.62,976894
18/07/2019,GOOGL,1142,1147.23999,1148.17004,1132.85498,1272969
19/07/2019,GOOGL,1149.31995,1131.55005,1151.57996,1131.25,1157953
22/07/2019,GOOGL,1135.46997,1139.20996,1140.02002,1125.20996,1445557
23/07/2019,GOOGL,1143.44995,1148.05005,1148.85999,1132.84998,1031638
24/07/2019,GOOGL,1132.62,1139.72998,1145.45496,1128.51001,1359356
25/07/2019,GOOGL,1138.94995,1135.93994,1143.59094,1123.70996,2737690
26/07/2019,GOOGL,1228,1245.21997,1268.39404,1228,6059295
29/07/2019,GOOGL,1242.5,1241.83997,1248.995,1230.19995,2067327
30/07/2019,GOOGL,1227,1228,1236.91003,1225.31995,1430575
31/07/2019,GOOGL,1224.87,1218.19995,1234.91003,1208.18005,1999474
1/8/2019,GOOGL,1217.63,1211.78003,1236.29797,1207,1770471
2/8/2019,GOOGL,1203,1196.31995,1209.5,1190,1745250
5/8/2019,GOOGL,1172.96997,1154.75,1176.88,1142.75,2390972
6/8/2019,GOOGL,1165.52002,1171.07996,1181.40002,1161.52502,1799350
7/8/2019,GOOGL,1157.80005,1175.91003,1179.87,1150.83997,1532347
8/8/2019,GOOGL,1186.43005,1206.18994,1206.28003,1174,1506798
9/8/2019,GOOGL,1199.995,1188.90002,1204.45996,1184.89001,1020445
12/8/2019,GOOGL,1180,1174.5,1185.60999,1168.71997,1102817
13/08/2019,GOOGL,1174.34998,1196.72998,1205.43005,1172.995,1427840
14/08/2019,GOOGL,1176.06995,1164.25,1182.79004,1161.06995,1769301
15/08/2019,GOOGL,1168.43005,1169.31995,1176.42004,1163,1428815
16/08/2019,GOOGL,1180.79004,1179.20996,1183.83997,1173,1261687
19/08/2019,GOOGL,1191.82996,1200.43994,1209.39001,1190.40002,1222054
20/08/2019,GOOGL,1195.34998,1183.53003,1198,1183.04504,1010266
21/08/2019,GOOGL,1195.81995,1191.57996,1200.55676,1187.92004,708272
22/08/2019,GOOGL,1193.80005,1191.52002,1198.78003,1178.91003,865915
23/08/2019,GOOGL,1185.17004,1153.57996,1195.67004,1150,1811541
26/08/2019,GOOGL,1159.44995,1171.18005,1171.85999,1154.84497,1058526
27/08/2019,GOOGL,1183,1170.81995,1185,1164.55725,1172989
28/08/2019,GOOGL,1164.87,1173.75,1178.5,1160.25,840529
29/08/2019,GOOGL,1186.42004,1194.23999,1199.18994,1185.28003,981507
30/08/2019,GOOGL,1200.34998,1190.53003,1200.34998,1185.71997,903076
3/9/2019,GOOGL,1181.84998,1169.55005,1189.07996,1163.71497,1294916
4/9/2019,GOOGL,1179.44995,1182.27002,1184.88,1171.53003,1065166
5/9/2019,GOOGL,1193.66003,1212.18994,1214,1192.68994,1318756
6/9/2019,GOOGL,1209.14001,1206.31995,1212.94495,1203.26001,948180
9/9/2019,GOOGL,1207.07996,1205.27002,1220.55005,1193.17004,1592408
10/9/2019,GOOGL,1196.08997,1205.69995,1210,1196.01001,1394977
11/9/2019,GOOGL,1203.89001,1220,1222.46997,1202.27502,1175066
12/9/2019,GOOGL,1223.46997,1234.96997,1242.41504,1222.56006,1580959
13/09/2019,GOOGL,1232.10999,1240.03003,1241.05005,1227.07996,1181662
16/09/2019,GOOGL,1230.43994,1231.63,1239.02002,1225.18994,1410680
17/09/2019,GOOGL,1231.63,1229.88,1235,1223.34998,1046801
18/09/2019,GOOGL,1230.23999,1232.65002,1236.23999,1216.46997,889308
19/09/2019,GOOGL,1232.31995,1238.75,1244.33997,1232.31006,845884
20/09/2019,GOOGL,1233.64001,1229.83997,1242.80005,1223.57996,1937745
23/09/2019,GOOGL,1226.56995,1234.68994,1239.68005,1223.78247,1196844
24/09/2019,GOOGL,1240,1218.32996,1247.10999,1210.6438,1834500
25/09/2019,GOOGL,1216.01001,1245.93994,1248.02002,1209.19995,1352859
26/09/2019,GOOGL,1242.14001,1242.29004,1244.67004,1231.81995,1170951
27/09/2019,GOOGL,1242.82996,1225.94995,1244.98999,1215.19995,1722281
30/09/2019,GOOGL,1220.59998,1221.14001,1227.40503,1213.42004,1293907
1/10/2019,GOOGL,1222.48999,1206,1232.85828,1205.55005,1282629
2/10/2019,GOOGL,1196.5,1177.92004,1198.76001,1172.63,1674247
3/10/2019,GOOGL,1183.33997,1189.43005,1191,1163.14001,1468513
4/10/2019,GOOGL,1194.29004,1210.95996,1212.45996,1190.96997,1227802
7/10/2019,GOOGL,1207,1208.25,1218.91003,1204.35999,878820
8/10/2019,GOOGL,1198.77002,1190.13,1206.86877,1189.47998,1032426
9/10/2019,GOOGL,1201.32996,1202.40002,1208.45996,1198.11499,812616
10/10/2019,GOOGL,1198.59998,1209.46997,1215.62,1197.85999,668044
11/10/2019,GOOGL,1224.03003,1215.70996,1228.75,1213.63843,1126552
14/10/2019,GOOGL,1213.89001,1217.77002,1225.88,1211.88,683726
15/10/2019,GOOGL,1221.5,1242.23999,1247.125,1220.92004,1526916
16/10/2019,GOOGL,1241.81006,1243,1254.18994,1238.53003,1150452
17/10/2019,GOOGL,1251.40002,1252.80005,1263.75,1249.87,1063292
18/10/2019,GOOGL,1254.68994,1244.41003,1258.10999,1240.14001,1626320
21/10/2019,GOOGL,1248.69995,1244.28003,1253.51001,1239.98999,1029787
22/10/2019,GOOGL,1244.47998,1241.19995,1248.72998,1239.84998,1280521
23/10/2019,GOOGL,1240.20996,1257.63,1258.04004,1240.20996,1174658
24/10/2019,GOOGL,1259.10999,1259.10999,1262.90002,1252.34998,1140045
25/10/2019,GOOGL,1252,1264.30005,1268,1249.15002,1355048
28/10/2019,GOOGL,1275,1288.97998,1299.23999,1272.31006,3270761
29/10/2019,GOOGL,1276,1260.66003,1280.80005,1255.60999,2631515
30/10/2019,GOOGL,1255.15002,1260.69995,1268.01501,1250.65002,1459093
31/10/2019,GOOGL,1260,1258.80005,1266.51575,1249.47998,1594248
1/11/2019,GOOGL,1265.80005,1272.25,1273,1259.70996,1440607
4/11/2019,GOOGL,1276.10999,1289.60999,1292.5,1276.10999,1531321
5/11/2019,GOOGL,1291.19995,1291.43994,1297.23999,1289.38,1257127
6/11/2019,GOOGL,1290.08997,1291.01001,1292.98999,1282.27002,1230765
7/11/2019,GOOGL,1294.28003,1306.93994,1322.65002,1293.75,2256263
8/11/2019,GOOGL,1301.52002,1309,1317.10999,1301.52002,1525864
11/11/2019,GOOGL,1304,1298.28003,1304.90002,1295.87012,861660
12/11/2019,GOOGL,1298.56995,1297.20996,1309.34998,1294.23999,1443442
13/11/2019,GOOGL,1293.18005,1296.18005,1302.52002,1292.14697,935685
14/11/2019,GOOGL,1295,1309.15002,1315.71997,1293.93994,1449539
15/11/2019,GOOGL,1315.05005,1333.54004,1333.54004,1311.89001,1964255
18/11/2019,GOOGL,1332.33997,1319.83997,1333.92004,1316.16003,1398174
19/11/2019,GOOGL,1326.63,1312.58997,1326.63,1311.77002,1093129
20/11/2019,GOOGL,1311.35999,1301.85999,1313.20996,1289.20996,1444657
21/11/2019,GOOGL,1299.25,1300.14001,1311.12,1290.75,1277239
22/11/2019,GOOGL,1303,1293.67004,1306.90002,1289.36255,1388212
25/11/2019,GOOGL,1296.26001,1305.64001,1310.41003,1295.60999,1176576
26/11/2019,GOOGL,1309.91003,1313,1314.01001,1304.04004,1096389
27/11/2019,GOOGL,1315.42004,1312.13,1317.64001,1309.47424,939938
29/11/2019,GOOGL,1306.59998,1304.08997,1309.94995,1303.22998,639067
2/12/2019,GOOGL,1302.56006,1288.85999,1305.43994,1280.38,1322640
3/12/2019,GOOGL,1278.66003,1294.73999,1297.22998,1277.05005,1476816
4/12/2019,GOOGL,1306.09998,1318.93994,1324.27002,1303.05115,1771408
5/12/2019,GOOGL,1327,1326.95996,1327.97998,1314.31995,1216491
6/12/2019,GOOGL,1332.75,1339.39001,1342.46997,1331.22998,1637885
9/12/2019,GOOGL,1338.85999,1342.98999,1357.55298,1336.06995,1553460
10/12/2019,GOOGL,1339.93994,1342.89001,1348,1334,879054
11/12/2019,GOOGL,1348.30005,1344.25,1349.89001,1341.09998,1022008
12/12/2019,GOOGL,1343.20996,1348.48999,1354.57996,1338.20007,1448920
13/12/2019,GOOGL,1347.90002,1346.87,1351.34998,1341.66003,1653590
16/12/2019,GOOGL,1355,1360.69995,1363.53003,1350.60999,1405103
17/12/2019,GOOGL,1362.41003,1354.89001,1364.32996,1350.77002,1646846
18/12/2019,GOOGL,1357,1351.91003,1359.43005,1350.45996,1162548
19/12/2019,GOOGL,1351.91003,1356.43994,1357.52588,1348.75073,1516330
20/12/2019,GOOGL,1363.09998,1351.21997,1364,1350.72998,2506279
23/12/2019,GOOGL,1358.72998,1350.63,1361.854,1348,994207
24/12/2019,GOOGL,1350.20996,1344.43005,1352.01001,1344.16504,781934
26/12/2019,GOOGL,1346.55005,1362.46997,1363.19995,1345.51001,1182108
27/12/2019,GOOGL,1364,1354.64001,1367.06995,1353,1160009
30/12/2019,GOOGL,1356.81006,1339.70996,1357,1337.83496,996150
31/12/2019,GOOGL,1335.79004,1339.39001,1340.66003,1332.13,972048
2/1/2020,GOOGL,1348.41003,1368.68005,1368.68005,1346.48999,1357632
3/1/2020,GOOGL,1348,1361.52002,1373.75,1347.32361,1163871
6/1/2020,GOOGL,1351.63,1397.81006,1398.31995,1351,2332602
7/1/2020,GOOGL,1400.45996,1395.10999,1403.5,1391.55505,1718904
8/1/2020,GOOGL,1394.81995,1405.04004,1411.84998,1392.63,1759437
9/1/2020,GOOGL,1421.93005,1419.79004,1428.68005,1410.20996,1656538
10/1/2020,GOOGL,1429.46997,1428.95996,1434.93994,1419.59766,1310292
13/01/2020,GOOGL,1435.25,1440.03003,1441.47998,1425.37,1535755
14/01/2020,GOOGL,1440,1430.58997,1442.63,1427.77002,1302393
15/01/2020,GOOGL,1433.02002,1439.19995,1440.78003,1431.66003,1075622
16/01/2020,GOOGL,1445.44995,1450.16003,1450.69995,1440,1298413
17/01/2020,GOOGL,1462.54004,1479.52002,1480.55005,1456.55005,2618646
21/01/2020,GOOGL,1479,1482.25,1489.88452,1470.20996,2442934
22/01/2020,GOOGL,1489.72998,1484.17004,1500.58118,1482.66138,1420767
23/01/2020,GOOGL,1487.55005,1484.68994,1493.5,1480.31995,1326086
24/01/2020,GOOGL,1492.81995,1466.17004,1494.19995,1463.17957,1483980
27/01/2020,GOOGL,1431.54004,1431.72998,1436.57996,1419.5,1698254
28/01/2020,GOOGL,1441.73999,1450.5,1454.80005,1430.35999,1479983
29/01/2020,GOOGL,1458.45996,1456.69995,1464.14001,1445.38501,1080046
30/01/2020,GOOGL,1438.09998,1454.25,1455.25,1435,1351269
31/01/2020,GOOGL,1467.85999,1432.78003,1469.67004,1427.06006,2175083
3/2/2020,GOOGL,1461.65002,1482.59998,1486.30005,1456.60999,3593531
4/2/2020,GOOGL,1454.48999,1445.41003,1467.33496,1422.03003,4777490
5/2/2020,GOOGL,1463.60999,1446.05005,1464.57996,1429.67505,1812766
6/2/2020,GOOGL,1451.97998,1475.96997,1481.56006,1450.47998,1884825
7/2/2020,GOOGL,1467.38501,1479.10999,1485.245,1465.41003,1414143
10/2/2020,GOOGL,1477.22998,1508.66003,1508.88,1475.19995,1907764
11/2/2020,GOOGL,1513.27002,1510.06006,1529.87988,1505.45007,1730882
12/2/2020,GOOGL,1515.85999,1518.63,1520.30005,1508.67004,1544794
13/02/2020,GOOGL,1510,1513.39001,1525.94604,1504,1142296
14/02/2020,GOOGL,1514.53003,1518.72998,1520.05005,1505.55005,1156752
18/02/2020,GOOGL,1514.33997,1519.43994,1530.55505,1511.01001,1282013
19/02/2020,GOOGL,1527.19995,1524.87,1530.73999,1520.97595,1128035
20/02/2020,GOOGL,1519.01001,1516.98999,1527.06995,1504.255,1294309
21/02/2020,GOOGL,1504.57996,1483.45996,1510.94495,1478.48999,2124012
24/02/2020,GOOGL,1423.05005,1419.85999,1436.38,1406.79004,2470588
25/02/2020,GOOGL,1431,1386.31995,1436.84705,1380.42004,2570303
26/02/2020,GOOGL,1394.97998,1390.46997,1413.67004,1376.55005,2722593
27/02/2020,GOOGL,1359.14001,1314.94995,1369.40002,1314.23999,3103524
28/02/2020,GOOGL,1274.31006,1339.25,1342.44995,1268.20996,3999032
2/3/2020,GOOGL,1351.39001,1386.31995,1387.46997,1325.19995,2761885
3/3/2020,GOOGL,1397.68005,1337.71997,1408.18994,1329.24207,2821905
4/3/2020,GOOGL,1358.95996,1381.59998,1382.78003,1337,2374161
5/3/2020,GOOGL,1345.55005,1314.76001,1353.63,1301.64001,2711439
