"date","ticker","open","close","high","low","vol","newssentiment","newsmentions","twtrmentions","twtrsentiment","wsbsentiment","wsbmentions","retailvol","instvol","retailperc","newssentimentlag1","newsmentionslag1","twtrmentionslag1","twtrsentimentlag1","wsbsentimentlag1","wsbmentionslag1","newssentimentlag2","newsmentionslag2","twtrmentionslag2","twtrsentimentlag2","wsbsentimentlag2","wsbmentionslag2","newssentimentlag4","newsmentionslag4","twtrmentionslag4","twtrsentimentlag4","wsbsentimentlag4","wsbmentionslag4","twtrmentions5MA","wsbmentions5MA","newsmentions5MA","twtrmentions10MA","wsbmentions10MA","newsmentions10MA","target"
2020-09-29,"GOOGL",1463.91003,1466.02002,1472,1454,1585899,59.2,490,302,0.33112582781457,-0.006025,1,659544,931568,0.414517645520868,50,0,208,0.355769230769231,0.091066667,1,50,490,265,0.218867924528302,0.146675,1,50,0,208,0.355769230769231,0.091066667,1,279,1,313.6,278.9,1,181.3,627400
2020-09-30,"GOOGL",1460.93506,1465.59998,1486.19751,1455.755,2041155,50.4444444444444,441,362,0.18232044198895,-0.026527273,1,627400,1418770,0.306621639453222,59.2,490,302,0.33112582781457,-0.006025,1,59.2,0,208,0.355769230769231,0.091066667,1,59.2,490,302,0.33112582781457,-0.006025,1,273.6,1,215.6,286.8,1,186.2,439492
2020-10-01,"GOOGL",1483.66101,1487.90002,1495.06995,1476.80005,1641900,54,147,258,0.321705426356589,0.224464286,1,439492,1204729,0.267294968255484,50.4444444444444,441,362,0.18232044198895,-0.026527273,1,50.4444444444444,490,302,0.33112582781457,-0.006025,1,50.4444444444444,441,362,0.18232044198895,-0.026527273,1,280.2,1,225.4,284.3,1,171.5,450856
2020-10-02,"GOOGL",1459.63,1455.59998,1479.03003,1447.34998,1557146,50,0,238,0.147058823529412,-0.323883333,1,450856,1110276,0.288800690780792,54,147,258,0.321705426356589,0.224464286,1,54,441,362,0.18232044198895,-0.026527273,1,54,147,258,0.321705426356589,0.224464286,1,285.4,1,137.2,288.4,1,122.5,357326
2020-10-05,"GOOGL",1462.65002,1482.82996,1484.69995,1460.08997,1078024,40,49,241,0.24896265560166,-0.2914,1,357326,722732,0.330839640093402,50,0,238,0.147058823529412,-0.323883333,1,50,147,258,0.321705426356589,0.224464286,1,50,0,238,0.147058823529412,-0.323883333,1,283.4,1,58.8,312.6,1,137.2,404941
2020-10-06,"GOOGL",1475.5,1451.02002,1484.52002,1445.01001,1298729,61,49,328,0.106707317073171,-0.238763636,1,404941,899811,0.310358596882779,40,49,241,0.24896265560166,-0.2914,1,40,0,238,0.147058823529412,-0.323883333,1,40,49,241,0.24896265560166,-0.2914,1,289.6,1,29.4,308,1,93.1,567937
2020-10-07,"GOOGL",1459.31006,1459.14001,1468.96997,1433.22998,1799806,61,49,352,0.0681818181818182,0.221585714,1,567937,1237511,0.31456846167821,61,49,328,0.106707317073171,-0.238763636,1,61,49,241,0.24896265560166,-0.2914,1,61,49,328,0.106707317073171,-0.238763636,1,303.2,1,29.4,296.2,1,93.1,385177
2020-10-08,"GOOGL",1465.44995,1483.43005,1488.02747,1465.44995,1298329,50,0,289,0.352941176470588,0.188983333,1,385177,918625,0.295425992597035,61,49,352,0.0681818181818182,0.221585714,1,61,49,328,0.106707317073171,-0.238763636,1,61,49,352,0.0681818181818182,0.221585714,1,345,1,49,294,1,78.4,378147
2020-10-09,"GOOGL",1492.85999,1510.44995,1511.84998,1487,1638207,50,0,306,0.382352941176471,0,1,378147,1270193,0.229410801169662,50,0,289,0.352941176470588,0.188983333,1,50,49,352,0.0681818181818182,0.221585714,1,50,0,289,0.352941176470588,0.188983333,1,330.6,1,49,297.8,1,78.4,825130
2020-10-12,"GOOGL",1538,1564.58997,1588.42004,1529.30005,2762908,73.3333333333333,147,450,0.38,0.10107,1,825130,1942034,0.298186157379902,50,0,306,0.382352941176471,0,1,50,0,289,0.352941176470588,0.188983333,1,50,0,306,0.382352941176471,0,1,309,1,127.4,297.1,0.9,78.4,518797
2020-10-13,"GOOGL",1577.01001,1567.06995,1585.16003,1558.63,1940862,61,49,256,0.34765625,-0.04045,1,518797,1434812,0.265558256539563,73.3333333333333,147,450,0.38,0.10107,1,73.3333333333333,0,306,0.382352941176471,0,1,73.3333333333333,147,450,0.38,0.10107,1,298.4,1,127.4,330.6,0.9,156.8,466416
2020-10-14,"GOOGL",1574.59998,1563.43994,1583.84998,1545.89502,1642484,61,441,244,0.434426229508197,0.113928571,1,466416,1192812,0.281104224374227,61,49,256,0.34765625,-0.04045,1,61,147,450,0.38,0.10107,1,61,49,256,0.34765625,-0.04045,1,292.4,1,127.4,340.4,0.9,196,457488
2020-10-15,"GOOGL",1544.5,1555.46997,1571.39502,1541.13013,1550951,50,0,236,0.279661016949153,0.0355,1,457488,1103997,0.292982641523934,61,441,244,0.434426229508197,0.113928571,1,61,49,256,0.34765625,-0.04045,1,61,441,244,0.434426229508197,0.113928571,1,249.2,0.8,107.8,338,0.9,220.5,519153
2020-10-16,"GOOGL",1561.82996,1567.69995,1577.70996,1557.66003,1704369,50,0,276,0.329710144927536,0.247266667,1,519153,1191172,0.303540555157645,50,0,236,0.279661016949153,0.0355,1,50,441,244,0.434426229508197,0.113928571,1,50,0,236,0.279661016949153,0.0355,1,330.6,0.8,264.6,339.1,0.9,220.5,456067
2020-10-19,"GOOGL",1575.93005,1529.94995,1583.92505,1522.92004,1480225,61,49,234,0.226495726495726,0,0,456067,1030585,0.30677455113907,50,0,276,0.329710144927536,0.247266667,1,50,0,236,0.279661016949153,0.0355,1,50,0,276,0.329710144927536,0.247266667,1,371.8,0.8,264.6,323.7,0.9,205.8,632964
2020-10-20,"GOOGL",1523.10999,1551.07996,1573.83997,1520.5,2078178,35.2941176470588,833,663,-0.0542986425339367,0.015241667,1,632964,1452951,0.303446688863161,61,49,234,0.226495726495726,0,0,61,0,276,0.329710144927536,0.247266667,1,61,49,234,0.226495726495726,0,0,377.6,0.8,313.6,322.7,0.9,245,867873
2020-10-21,"GOOGL",1569.84998,1585.98999,1615.14001,1567.13501,3002531,26.3333333333333,441,450,0.177777777777778,-0.0286,1,867873,2148180,0.287751243098182,35.2941176470588,833,663,-0.0542986425339367,0.015241667,1,35.2941176470588,49,234,0.226495726495726,0,0,35.2941176470588,833,663,-0.0542986425339367,0.015241667,1,385.8,0.8,313.6,343.6,0.9,210.7,506632
2020-10-22,"GOOGL",1585,1606.66003,1613.42004,1577.47998,1519714,49,245,265,0.215094339622642,0.246325,1,506632,1019141,0.332049393979314,26.3333333333333,441,450,0.177777777777778,-0.0286,1,26.3333333333333,833,663,-0.0542986425339367,0.015241667,1,26.3333333333333,441,450,0.177777777777778,-0.0286,1,398.2,1,303.8,436.6,0.9,328.3,457698
2020-10-23,"GOOGL",1615.05005,1632.97998,1634.12,1611.91003,1522823,50,0,317,0.384858044164038,0.03815,1,457698,1069704,0.299657850389092,49,245,265,0.215094339622642,0.246325,1,49,441,450,0.177777777777778,-0.0286,1,49,245,265,0.215094339622642,0.246325,1,314.8,1,225.4,480.1,0.9,475.3,633843
2020-10-26,"GOOGL",1615,1584.29004,1629.57996,1567.78003,1786035,50,0,296,0.131756756756757,-0.163969231,1,633843,1157474,0.353841893980797,50,0,317,0.384858044164038,0.03815,1,50,245,265,0.215094339622642,0.246325,1,50,0,317,0.384858044164038,0.03815,1,315.4,1,156.8,484.4,1,490,461737
2020-10-27,"GOOGL",1588.93201,1598.88,1602,1576.98999,1288975,62.6666666666667,441,246,0.203252032520325,-0.17746,1,461737,833401,0.356515676321751,50,0,296,0.131756756756757,-0.163969231,1,50,0,317,0.384858044164038,0.03815,1,50,0,296,0.131756756756757,-0.163969231,1,495.6,1,343,445.1,1,416.5,705935
2020-10-28,"GOOGL",1550.01001,1510.80005,1553.81006,1508.47998,2253040,43.5,98,453,-0.0618101545253863,-0.0293,1,705935,1552740,0.312543858678207,62.6666666666667,441,246,0.203252032520325,-0.17746,1,62.6666666666667,0,296,0.131756756756757,-0.163969231,1,62.6666666666667,441,246,0.203252032520325,-0.17746,1,574.4,1,637,439.8,1,396.9,672857
2020-10-29,"GOOGL",1517.02002,1556.88,1588.73499,1516.55005,2760593,61.0833333333333,1176,1166,0.211835334476844,0.025691304,1,672857,2097486,0.242878589402107,43.5,98,453,-0.0618101545253863,-0.0293,1,43.5,441,246,0.203252032520325,-0.17746,1,43.5,98,453,-0.0618101545253863,-0.0293,1,570.6,1,676.2,441.5,1,372.4,1528417
2020-10-30,"GOOGL",1667.43994,1616.10999,1681.31494,1601.56995,4962323,77.4666666666667,1470,711,0.139240506329114,-0.104503571,1,1528417,3467780,0.305916079770273,61.0833333333333,1176,1166,0.211835334476844,0.025691304,1,61.0833333333333,98,453,-0.0618101545253863,-0.0293,1,61.0833333333333,1176,1166,0.211835334476844,0.025691304,1,575.4,1,607.6,430.4,1,382.2,699380
2020-11-02,"GOOGL",1623.54004,1624.31995,1658.23999,1614.23999,2202648,65.25,196,277,0.270758122743682,-0.00258,1,699380,1512069,0.316254184473619,77.4666666666667,1470,711,0.139240506329114,-0.104503571,1,77.4666666666667,1176,1166,0.211835334476844,0.025691304,1,77.4666666666667,1470,711,0.139240506329114,-0.104503571,1,564.2,1,637,423.5,1,387.1,516260
2020-11-03,"GOOGL",1630.76001,1645.66003,1659,1612.10803,1564615,71.5,98,270,0.4,0.5841,1,516260,1055381,0.328484685752026,65.25,196,277,0.270758122743682,-0.00258,1,65.25,1470,711,0.139240506329114,-0.104503571,1,65.25,196,277,0.270758122743682,-0.00258,1,387.4,1,401.8,425.3,1,362.6,1141692
2020-11-04,"GOOGL",1705.57996,1745.84998,1770.03003,1703,3553289,59,245,397,0.307304785894207,-0.173718182,1,1141692,2425457,0.320057278235364,71.5,98,270,0.4,0.5841,1,71.5,196,277,0.270758122743682,-0.00258,1,71.5,98,270,0.4,0.5841,1,286.4,1,127.4,410.1,1,357.7,658603
2020-11-05,"GOOGL",1770.44995,1762.5,1791.81799,1741.03003,1980412,50,0,282,0.24468085106383,0.2054,1,658603,1329304,0.331304734074582,59,245,397,0.307304785894207,-0.173718182,1,59,98,270,0.4,0.5841,1,59,245,397,0.307304785894207,-0.173718182,1,276.4,1,98,319.9,1,259.7,428739
2020-11-06,"GOOGL",1751.33997,1759.72998,1768.495,1736.68005,1427403,45,98,206,0.247572815533981,0.46645,1,428739,1002345,0.299590380438884,50,0,282,0.24468085106383,0.2054,1,50,245,397,0.307304785894207,-0.173718182,1,50,0,282,0.24468085106383,0.2054,1,275.2,1,117.6,273.2,1,122.5,949624
2020-11-09,"GOOGL",1795.97998,1761.42004,1816.89001,1757.54504,2661534,49,49,227,0.409691629955947,-0.001777778,1,949624,1722400,0.355395011422053,45,98,206,0.247572815533981,0.46645,1,45,0,282,0.24468085106383,0.2054,1,45,98,206,0.247572815533981,0.46645,1,256,1,78.4,265.7,1,112.7,641148
2020-11-10,"GOOGL",1729.77002,1737.71997,1759.38,1716.12,2146536,61,196,264,0.231060606060606,0.0275,1,641148,1509910,0.298061698010932,49,49,227,0.409691629955947,-0.001777778,1,49,98,206,0.247572815533981,0.46645,1,49,49,227,0.409691629955947,-0.001777778,1,252.4,1,117.6,255.6,1,117.6,446971
2020-11-11,"GOOGL",1748.40002,1747.22998,1762.90002,1743.06006,1581896,61,49,301,0.119601328903654,0.05009375,1,446971,1144935,0.280777256948589,61,196,264,0.231060606060606,0.0275,1,61,49,227,0.409691629955947,-0.001777778,1,61,196,264,0.231060606060606,0.0275,1,260,1,117.6,239.7,1,102.9,399807
2020-11-12,"GOOGL",1742,1742.81995,1764.97998,1737.96997,1316257,51.25,196,264,0.196969696969697,-0.0403,1,399807,924556,0.301886265321517,61,49,301,0.119601328903654,0.05009375,1,61,196,264,0.231060606060606,0.0275,1,61,49,301,0.119601328903654,0.05009375,1,255,1,127.4,234,0.9,127.4,451084
2020-11-13,"GOOGL",1748,1772.26001,1777.13,1735.97998,1482521,57,98,244,0.290983606557377,0.05144,1,451084,1036793,0.303172910126307,51.25,196,264,0.196969696969697,-0.0403,1,51.25,49,301,0.119601328903654,0.05009375,1,51.25,196,264,0.196969696969697,-0.0403,1,236,1,117.6,232.9,0.9,117.6,396901
2020-11-16,"GOOGL",1764.14001,1774.03003,1794.33997,1761.32996,1267512,61,98,202,0.272277227722772,0.259433333,1,396901,876492,0.311687750757229,57,98,244,0.290983606557377,0.05144,1,57,196,264,0.196969696969697,-0.0403,1,57,98,244,0.290983606557377,0.05144,1,223.4,1,127.4,230.8,0.9,122.5,312143
2020-11-17,"GOOGL",1767.85999,1761.66003,1777.14001,1759.48999,1062875,35,147,169,0.266272189349112,0.108342857,1,312143,753891,0.292807734087281,61,98,202,0.272277227722772,0.259433333,1,61,98,244,0.290983606557377,0.05144,1,61,98,202,0.272277227722772,0.259433333,1,215.6,0.8,137.2,229.5,0.9,102.9,298025
2020-11-18,"GOOGL",1756.64001,1740.64001,1765,1738.5658,1001308,61,98,238,0.264705882352941,-0.26155,1,298025,707352,0.296431090028915,35,147,169,0.266272189349112,0.108342857,1,35,98,202,0.272277227722772,0.259433333,1,35,147,169,0.266272189349112,0.108342857,1,205.8,0.8,117.6,219.6,0.9,98,371715
2020-11-19,"GOOGL",1733.22998,1758.56995,1763.48999,1730.02002,1000728,61,245,225,0.373333333333333,0,0,371715,633625,0.369740585274633,61,98,238,0.264705882352941,-0.26155,1,61,147,169,0.266272189349112,0.108342857,1,61,98,238,0.264705882352941,-0.26155,1,206.6,0.8,117.6,212.5,0.9,78.4,361220
2020-11-20,"GOOGL",1762,1736.38,1768.36255,1735,1379573,50,0,195,0.38974358974359,0.21148,1,361220,1024102,0.260748042693323,61,245,225,0.373333333333333,0,0,61,98,238,0.264705882352941,-0.26155,1,61,245,225,0.373333333333333,0,0,223,0.8,88.2,211.3,0.9,93.1,419086
2020-11-23,"GOOGL",1740.21997,1727.56006,1745.98999,1710.18005,1122781,66.5,98,206,0.228155339805825,-0.010233333,1,419086,708532,0.371656004072301,50,0,195,0.38974358974359,0.21148,1,50,245,225,0.373333333333333,0,0,50,0,195,0.38974358974359,0.21148,1,215.8,0.8,68.6,229.2,0.9,93.1,492523
2020-11-24,"GOOGL",1727.5,1763.90002,1766.47498,1720.72998,1394011,50,0,251,0.250996015936255,0.5927,1,492523,907783,0.35172526576334,66.5,98,206,0.228155339805825,-0.010233333,1,66.5,0,195,0.38974358974359,0.21148,1,66.5,98,206,0.228155339805825,-0.010233333,1,209.4,1,19.6,246.6,0.9,98,340632
2020-11-25,"GOOGL",1767.81006,1764.13,1770.38,1748.35999,975428,50,0,202,0.301980198019802,0.74365,1,340632,639325,0.347598925258965,50,0,251,0.250996015936255,0.5927,1,50,98,206,0.228155339805825,-0.010233333,1,50,0,251,0.250996015936255,0.5927,1,216.8,1,68.6,250.7,0.9,98,218289
2020-11-27,"GOOGL",1764.54004,1787.02002,1797.01001,1764.54004,734457,50,0,193,0.409326424870466,0.068016667,1,218289,521218,0.295181790030385,50,0,202,0.301980198019802,0.74365,1,50,0,251,0.250996015936255,0.5927,1,50,0,202,0.301980198019802,0.74365,1,251.8,1,68.6,254.5,1,83.3,546063
2020-11-30,"GOOGL",1775.65002,1754.40002,1780.33496,1747.83997,1616527,21,245,232,0.21551724137931,-0.139942857,1,546063,1074824,0.336891467449612,50,0,193,0.409326424870466,0.068016667,1,50,0,202,0.301980198019802,0.74365,1,50,0,193,0.409326424870466,0.068016667,1,270.2,1,107.8,261.1,1,98,649712
2020-12-01,"GOOGL",1766.65503,1795.35999,1821.71985,1763.03003,1853593,38.5,98,381,0.356955380577428,0.19355,1,649712,1218422,0.347786614878804,21,245,232,0.21551724137931,-0.139942857,1,21,0,193,0.409326424870466,0.068016667,1,21,245,232,0.21551724137931,-0.139942857,1,285.6,1,127.4,264,1,107.8,514896
2020-12-02,"GOOGL",1795.35999,1824.96997,1832.73999,1785.16956,1465985,56.5,196,343,0.256559766763848,-0.27888,1,514896,956339,0.349975360836304,38.5,98,381,0.356955380577428,0.19355,1,38.5,245,232,0.21551724137931,-0.139942857,1,38.5,98,381,0.356955380577428,0.19355,1,299.6,1,147,261.1,1,156.8,439924
2020-12-03,"GOOGL",1820.54004,1821.83997,1843.82996,1817,1234151,61,98,279,0.111111111111111,0,1,439924,796442,0.355820202108437,56.5,196,343,0.256559766763848,-0.27888,1,56.5,98,381,0.356955380577428,0.19355,1,56.5,196,343,0.256559766763848,-0.27888,1,305.4,1,127.4,268.6,1,186.2,309437
2020-12-04,"GOOGL",1820.21997,1823.76001,1829.49939,1813.58997,1024028,61,98,263,0.14828897338403,0.21294,1,309437,717805,0.301230868675541,61,98,279,0.111111111111111,0,1,61,196,343,0.256559766763848,-0.27888,1,61,98,279,0.111111111111111,0,1,276.2,1,147,272.5,1,249.9,450181
2020-12-07,"GOOGL",1815.55005,1817.03003,1829.29004,1803.04004,1107259,61,147,261,0.256704980842912,0.342783333,1,450181,664210,0.403970419718034,61,98,263,0.14828897338403,0.21294,1,61,98,279,0.111111111111111,0,1,61,98,263,0.14828897338403,0.21294,1,252,1,205.8,290,1,328.3,327136
2020-12-08,"GOOGL",1808.52002,1811.32996,1815.96997,1791.28003,994443,61.75,196,235,0.140425531914894,0.0436,1,327136,669632,0.328196731837298,61,147,261,0.256704980842912,0.342783333,1,61,98,263,0.14828897338403,0.21294,1,61,147,261,0.256704980842912,0.342783333,1,251.6,1,245,275.7,1,328.3,494190
2020-12-09,"GOOGL",1810.35999,1777.85999,1828.37,1762.00012,1581433,54.3,490,222,0.126126126126126,-0.2357,1,494190,1092236,0.311511535993485,61.75,196,235,0.140425531914894,0.0436,1,61.75,147,261,0.256704980842912,0.342783333,1,61.75,196,235,0.140425531914894,0.0436,1,245.4,1,352.8,268.7,1,406.7,428526
2020-12-10,"GOOGL",1762.59998,1767.65002,1774.98999,1733.52698,1440067,38.1666666666667,294,277,-0.0144404332129964,0.341716667,1,428526,1005890,0.29874597048555,54.3,490,222,0.126126126126126,-0.2357,1,54.3,196,235,0.140425531914894,0.0436,1,54.3,490,222,0.126126126126126,-0.2357,1,274.6,1,529.2,279.5,1,514.5,276173
2020-12-11,"GOOGL",1760,1774.80005,1777.31006,1752.73999,928041,26.0769230769231,637,232,0.155172413793103,0.19546,1,276173,655258,0.296503981508024,38.1666666666667,294,277,-0.0144404332129964,0.341716667,1,38.1666666666667,490,222,0.126126126126126,-0.2357,1,38.1666666666667,294,277,-0.0144404332129964,0.341716667,1,275.2,1,509.6,276.9,1,509.6,486925
2020-12-14,"GOOGL",1770.71997,1752.26001,1789.80005,1749.13,1641606,37.1904761904762,1029,407,-0.164619164619165,0.0173375,1,486925,1165546,0.294664777778248,26.0769230769231,637,232,0.155172413793103,0.19546,1,26.0769230769231,294,277,-0.0144404332129964,0.341716667,1,26.0769230769231,637,232,0.155172413793103,0.19546,1,285.4,1,607.6,275.7,1,494.9,268521
2020-12-15,"GOOGL",1759.85999,1761.07996,1764,1741.67004,1062951,36,98,238,0.046218487394958,-0.024033333,1,268521,799771,0.251355434656442,37.1904761904762,1029,407,-0.164619164619165,0.0173375,1,37.1904761904762,637,232,0.155172413793103,0.19546,1,37.1904761904762,1029,407,-0.164619164619165,0.0173375,1,307.4,1,784,282.4,1,494.9,396327
2020-12-16,"GOOGL",1769.10999,1757.18994,1769.10999,1749.06006,1229339,41.4,980,273,0.0695970695970696,-0.0664,1,396327,837509,0.321215299278024,36,98,238,0.046218487394958,-0.024033333,1,36,1029,407,-0.164619164619165,0.0173375,1,36,98,238,0.046218487394958,-0.024033333,1,308.4,1,666.4,285.8,1,445.9,629087
2020-12-17,"GOOGL",1763.93005,1740.51001,1766.70996,1731.15002,1733230,34.375,1176,387,-0.0723514211886305,-0.056492857,1,629087,1114918,0.360713988778702,41.4,980,273,0.0695970695970696,-0.0664,1,41.4,98,238,0.046218487394958,-0.024033333,1,41.4,980,273,0.0695970695970696,-0.0664,1,276.8,1,460.6,273.9,1,421.4,936993
2020-12-18,"GOOGL",1746.17004,1726.21997,1748.35999,1715,4247919,22,49,237,-0.0590717299578059,0.173333333,1,936993,3325844,0.219805026558604,34.375,1176,387,-0.0723514211886305,-0.056492857,1,34.375,980,273,0.0695970695970696,-0.0664,1,34.375,1176,387,-0.0723514211886305,-0.056492857,1,289.6,1,480.2,276.2,1,357.7,540255
2020-12-21,"GOOGL",1709.13,1734.56006,1737,1694,1693809,50,0,249,0.228915662650602,0.11765,1,540255,1158452,0.318038955511457,22,49,237,-0.0590717299578059,0.173333333,1,22,1176,387,-0.0723514211886305,-0.056492857,1,22,49,237,-0.0590717299578059,0.173333333,1,286.2,1,284.2,259.6,1,254.8,308831
2020-12-22,"GOOGL",1729.32996,1720.21997,1732.6123,1705.78003,1015316,67,196,302,0.0662251655629139,0.077816667,1,308831,709998,0.303123487847323,50,0,249,0.228915662650602,0.11765,1,50,49,237,-0.0590717299578059,0.173333333,1,50,0,249,0.228915662650602,0.11765,1,240.4,1,58.8,256.7,1,279.3,448627
2020-12-23,"GOOGL",1723.93005,1728.22998,1744.10999,1721.19995,1145751,50,0,256,0.3203125,0.403257143,1,448627,700057,0.390557368257937,67,196,302,0.0662251655629139,0.077816667,1,67,0,249,0.228915662650602,0.11765,1,67,196,302,0.0662251655629139,0.077816667,1,244,1,49,251,1,196,176428
2020-12-24,"GOOGL",1729,1734.16003,1742.41003,1724.34998,463061,21,49,158,0.215189873417722,-0.3893,1,176428,289210,0.378895193261718,50,0,256,0.3203125,0.403257143,1,50,196,302,0.0662251655629139,0.077816667,1,50,0,256,0.3203125,0.403257143,1,242.4,1,49,240,1,78.4,408398
2020-12-28,"GOOGL",1744.91003,1773.95996,1787,1741.81995,1379582,50,0,255,0.450980392156863,0.367838462,1,408398,974139,0.295397519198401,21,49,158,0.215189873417722,-0.3893,1,21,0,256,0.3203125,0.403257143,1,21,49,158,0.215189873417722,-0.3893,1,223.8,1,78.4,237.5,1,88.2,276334
2020-12-29,"GOOGL",1787.22998,1757.76001,1788.46997,1755.10999,981434,50,0,241,0.107883817427386,0,1,276334,709953,0.280176054231679,50,0,255,0.450980392156863,0.367838462,1,50,49,158,0.215189873417722,-0.3893,1,50,0,255,0.450980392156863,0.367838462,1,215.8,1,107.8,241.6,1,102.9,273931
2020-12-30,"GOOGL",1765,1736.25,1767.76001,1728,1043197,37.4285714285714,343,209,0.138755980861244,0.2779,1,273931,777377,0.260562080760348,50,0,241,0.107883817427386,0,1,50,0,255,0.450980392156863,0.367838462,1,50,0,241,0.107883817427386,0,1,239.6,1,98,240,1,93.1,298593
2020-12-31,"GOOGL",1737.27002,1752.64001,1757.5,1736.08997,1046643,46.6666666666667,147,216,0.402777777777778,0.2772125,1,298593,754886,0.283435170515976,37.4285714285714,343,209,0.138755980861244,0.2779,1,37.4285714285714,0,241,0.107883817427386,0,1,37.4285714285714,343,209,0.138755980861244,0.2779,1,231,1,127.4,240.5,1,107.8,617858
2021-01-04,"GOOGL",1760,1726.13,1762.48987,1707.14001,1858774,50,0,277,0.339350180505415,0.08946,1,617858,1248337,0.331079013715073,46.6666666666667,147,216,0.402777777777778,0.2772125,1,46.6666666666667,343,209,0.138755980861244,0.2779,1,46.6666666666667,147,216,0.402777777777778,0.2772125,1,240.8,1,156.8,258.3,1,137.2,324253
2021-01-05,"GOOGL",1725.08997,1740.05005,1746.82996,1716.90002,1011576,72.3333333333333,147,212,0.216981132075472,0.0453125,1,324253,693709,0.318531536540657,50,0,277,0.339350180505415,0.08946,1,50,147,216,0.402777777777778,0.2772125,1,50,0,277,0.339350180505415,0.08946,1,256.2,1,107.8,259.5,1,147,597517
2021-01-06,"GOOGL",1700.255,1722.88,1743.96497,1696.10144,2315320,40,147,290,0.0586206896551724,-0.056694737,1,597517,1731884,0.256511008624106,72.3333333333333,147,212,0.216981132075472,0.0453125,1,72.3333333333333,0,277,0.339350180505415,0.08946,1,72.3333333333333,147,212,0.216981132075472,0.0453125,1,265.2,1,107.8,259.5,1,181.3,621755
2021-01-07,"GOOGL",1726.76001,1774.33997,1777.81995,1726.76001,2088113,76,98,286,0.328671328671329,0.23107,1,621755,1475074,0.296521557074993,40,147,290,0.0586206896551724,-0.056694737,1,40,147,212,0.216981132075472,0.0453125,1,40,147,290,0.0586206896551724,-0.056694737,1,277,1,176.4,263.6,1,196,485035
2021-01-08,"GOOGL",1777.16003,1797.82996,1799.35498,1761.21997,1761623,22,147,261,0.218390804597701,0.228175,1,485035,1289191,0.273378363297573,76,98,286,0.328671328671329,0.23107,1,76,147,290,0.0586206896551724,-0.056694737,1,76,98,286,0.328671328671329,0.23107,1,288,1,166.6,260.3,1,196,623821
2021-01-11,"GOOGL",1777.02002,1756.29004,1784.38,1752.14001,1732428,63.1428571428571,343,336,-0.0744047619047619,-0.033188889,1,623821,1116797,0.358390525663873,22,147,261,0.218390804597701,0.228175,1,22,98,286,0.328671328671329,0.23107,1,22,147,261,0.218390804597701,0.228175,1,278.2,1,205.8,262.2,1,215.6,524355
2021-01-12,"GOOGL",1745.35999,1737.43005,1767.90002,1716.375,1468813,22,98,267,0.108614232209738,-0.04461579,1,524355,952360,0.35508205713357,63.1428571428571,343,336,-0.0744047619047619,-0.033188889,1,63.1428571428571,147,261,0.218390804597701,0.228175,1,63.1428571428571,343,336,-0.0744047619047619,-0.033188889,1,271,1,284.2,294.3,1,200.9,355904
2021-01-13,"GOOGL",1727.31995,1747.25,1756.39001,1727.31995,1168657,37.7142857142857,343,241,0.0995850622406639,-0.180142857,1,355904,815686,0.30377862562842,22,98,267,0.108614232209738,-0.04461579,1,22,343,336,-0.0744047619047619,-0.033188889,1,22,98,267,0.108614232209738,-0.04461579,1,255.4,1,284.2,304.8,1,205.8,446714
2021-01-14,"GOOGL",1748.87,1730.92004,1767.54993,1726.06995,1452778,60.6,490,250,0.276,0.345611111,1,446714,1013903,0.305839244647981,37.7142857142857,343,241,0.0995850622406639,-0.180142857,1,37.7142857142857,98,267,0.108614232209738,-0.04461579,1,37.7142857142857,343,241,0.0995850622406639,-0.180142857,1,247.4,1,254.8,310.9,1,205.8,525184
2021-01-15,"GOOGL",1729.02002,1727.62,1747.62,1711.70996,1567786,66.3333333333333,147,183,0.0491803278688525,-0.012725,1,525184,1047030,0.334041040214627,60.6,490,250,0.276,0.345611111,1,60.6,343,241,0.0995850622406639,-0.180142857,1,60.6,490,250,0.276,0.345611111,1,300.6,1,235.2,318.4,1,215.6,724966
2021-01-19,"GOOGL",1743,1784.46997,1803.83997,1732.82996,2075221,75,196,296,0.236486486486486,0.15847,1,724966,1357985,0.348047553687053,66.3333333333333,147,183,0.0491803278688525,-0.012725,1,66.3333333333333,490,250,0.276,0.345611111,1,66.3333333333333,147,183,0.0491803278688525,-0.012725,1,331.4,1,205.8,313,1,186.2,1007613
2021-01-20,"GOOGL",1826.37,1880.06995,1899.72339,1819.51001,3191605,50,0,533,0.330206378986867,-0.037608333,1,1007613,2199957,0.314135934679524,75,196,296,0.236486486486486,0.15847,1,75,147,183,0.0491803278688525,-0.012725,1,75,196,296,0.236486486486486,0.15847,1,350.8,1,127.4,323.5,1,181.3,1025269
2021-01-21,"GOOGL",1893.65002,1884.15002,1932.07996,1879.41003,2918820,63.75,196,395,0.172151898734177,0.040535294,1,1025269,1907704,0.349566463789472,50,0,533,0.330206378986867,-0.037608333,1,50,196,296,0.236486486486486,0.15847,1,50,0,533,0.330206378986867,-0.037608333,1,381.4,1,147,328.3,1,186.2,413357
2021-01-22,"GOOGL",1891.45996,1892.56006,1904.39001,1876.495,1630917,75,98,347,0.123919308357349,0,1,413357,1223838,0.252478782307544,63.75,196,395,0.172151898734177,0.040535294,1,63.75,0,533,0.330206378986867,-0.037608333,1,63.75,196,395,0.172151898734177,0.040535294,1,378.6,1,117.6,329.9,1,137.2,731312
