"","date","ticker","otcvol","otcshortvol"
"2000",2020-06-16,"GOOGL",276155,135403
"2001",2020-06-16,"NFLX",1807178,1057676
"2002",2020-06-17,"AAPL",51341376,22880464
"2003",2020-06-17,"AMZN",1153889,533976
"2004",2020-06-17,"FB",9635123,5666620
"2005",2020-06-17,"GOOGL",360417,132979
"2006",2020-06-17,"NFLX",2382849,1305017
"2007",2020-06-18,"AAPL",39398464,16885592
"2008",2020-06-18,"AMZN",894379,447892
"2009",2020-06-18,"FB",6473592,3558098
"2010",2020-06-18,"GOOGL",332088,172863
"2011",2020-06-18,"NFLX",1611389,871127
"2012",2020-06-19,"AAPL",73584356,34553932
"2013",2020-06-19,"AMZN",1549172,874195
"2014",2020-06-19,"FB",11377346,6989012
"2015",2020-06-19,"GOOGL",350215,181968
"2016",2020-06-19,"NFLX",1572585,889012
"2019",2020-06-22,"AAPL",65165036,28869940
"2020",2020-06-22,"AMZN",1240927,502016
"2021",2020-06-22,"FB",7712293,4387135
"2022",2020-06-22,"GOOGL",349233,189943
"2023",2020-06-22,"NFLX",2450991,1397675
"2024",2020-06-23,"AAPL",114014488,71971680
"2025",2020-06-23,"AMZN",1845847,776466
"2026",2020-06-23,"FB",10039309,5402570
"2027",2020-06-23,"GOOGL",531184,282374
"2028",2020-06-23,"NFLX",2209720,1167857
"2029",2020-06-24,"AAPL",100289744,60187292
"2030",2020-06-24,"AMZN",2005736,789611
"2031",2020-06-24,"FB",8580226,4579335
"2032",2020-06-24,"GOOGL",395765,188006
"2033",2020-06-24,"NFLX",1960461,1112774
"2034",2020-06-25,"AAPL",66688192,27610304
"2035",2020-06-25,"AMZN",1173481,484621
"2036",2020-06-25,"FB",7557075,3945240
"2037",2020-06-25,"GOOGL",294286,125607
"2038",2020-06-25,"NFLX",1441099,851901
"2039",2020-06-26,"AAPL",82431084,32586212
"2040",2020-06-26,"AMZN",2131786,816568
"2041",2020-06-26,"FB",34653214,19550600
"2042",2020-06-26,"GOOGL",958412,547071
"2043",2020-06-26,"NFLX",2205013,1120171
"2046",2020-06-29,"AAPL",58409176,23960176
"2047",2020-06-29,"AMZN",1729448,587883
"2048",2020-06-29,"FB",29939166,17858122
"2049",2020-06-29,"GOOGL",464185,228444
"2050",2020-06-29,"NFLX",1482970,831906
"2051",2020-06-30,"AAPL",58965500,23541280
"2052",2020-06-30,"AMZN",1356836,461924
"2053",2020-06-30,"FB",15475022,9262947
"2054",2020-06-30,"GOOGL",329619,155876
"2055",2020-06-30,"NFLX",1273638,727487
"2056",2020-07-01,"AAPL",48613440,17592244
