Date,Ticker,OTC_Short,OTC_Total,DPI
12/24/2014,NFLX,682752,1690878,0.403785489
12/23/2014,NFLX,792981,2141300,0.370326904
12/22/2014,NFLX,1208081,2628906,0.459537542
12/19/2014,NFLX,1571493,3241532,0.484799471
12/18/2014,NFLX,2376696,4795623,0.495596922
12/17/2014,NFLX,3028214,5477269,0.552869322
12/16/2014,NFLX,2692655,5592699,0.481458952
12/15/2014,NFLX,1888740,4033967,0.468209086
12/12/2014,NFLX,1954155,3730853,0.523782363
12/11/2014,NFLX,1502655,2952495,0.50894413
12/10/2014,NFLX,1897126,3311777,0.572842314
12/9/2014,NFLX,2946377,5906537,0.498833242
12/8/2014,NFLX,1855483,3925411,0.472685026
12/5/2014,NFLX,1485204,2862580,0.518834059
12/4/2014,NFLX,2076123,4269006,0.486324685
12/3/2014,NFLX,2767415,4604733,0.600993586
12/2/2014,NFLX,2604728,4600512,0.566182199
12/1/2014,NFLX,2226252,4000941,0.556432099
11/28/2014,NFLX,1148049,2058980,0.557581424
11/26/2014,NFLX,1562799,3757768,0.415884908
11/25/2014,NFLX,3455410,9073400,0.380828576
11/24/2014,NFLX,2618742,6733510,0.388911875
11/21/2014,NFLX,2507925,6196344,0.4047427
11/20/2014,NFLX,2214912,5758515,0.384632496
11/19/2014,NFLX,3783381,8835442,0.428205063
11/18/2014,NFLX,849758,2532691,0.33551586
11/17/2014,NFLX,1544389,3440941,0.448827516
11/14/2014,NFLX,1030631,3601689,0.286152136
11/13/2014,NFLX,2132277,3800776,0.561010962
11/12/2014,NFLX,1582693,4286149,0.369257578
11/11/2014,NFLX,1546258,5298748,0.291815727
11/10/2014,NFLX,1304429,3221631,0.404897085
11/7/2014,NFLX,1015637,2192197,0.46329641
11/6/2014,NFLX,1578955,3044769,0.51857957
11/5/2014,NFLX,2527028,4739063,0.533233679
11/4/2014,NFLX,1977185,3530891,0.559967725
11/3/2014,NFLX,2953083,5662083,0.52155417
10/31/2014,NFLX,2859808,6678637,0.428202341
10/30/2014,NFLX,1972929,3641974,0.541719683
10/29/2014,NFLX,1993901,4189003,0.47598462
10/28/2014,NFLX,1387575,3645005,0.38067849
10/27/2014,NFLX,2337839,4990664,0.468442476
10/24/2014,NFLX,2382982,4605741,0.517393835
10/23/2014,NFLX,3254902,7190358,0.452675931
10/22/2014,NFLX,5354006,11811205,0.45329888
10/21/2014,NFLX,3349605,7512596,0.445865184
10/20/2014,NFLX,4893665,14429611,0.339140466
10/17/2014,NFLX,13611080,30200282,0.450693805
10/16/2014,NFLX,13501579,34359913,0.392945669
10/15/2014,NFLX,4665381,10230339,0.456033862
10/14/2014,NFLX,2530087,5632354,0.449205963
10/13/2014,NFLX,3439275,6395032,0.537804189
10/10/2014,NFLX,2803857,5282494,0.530782808
10/9/2014,NFLX,2048116,3970113,0.515883553
10/8/2014,NFLX,2301810,4525801,0.508597263
10/7/2014,NFLX,1546573,5040560,0.306825631
10/6/2014,NFLX,2045358,4262643,0.479833287
10/3/2014,NFLX,2631041,4603977,0.571471361
10/2/2014,NFLX,4141354,7119042,0.581729115
10/1/2014,NFLX,2443098,5155444,0.473887021
9/30/2014,NFLX,2280992,4403798,0.517960179
9/29/2014,NFLX,1475187,2958403,0.498643018
9/26/2014,NFLX,1372672,2654897,0.517033994
9/25/2014,NFLX,1273622,3105760,0.410083844
9/24/2014,NFLX,1198407,2985360,0.401427969
9/23/2014,NFLX,2170427,4547970,0.477229841
9/22/2014,NFLX,3178945,5708997,0.556830736
9/19/2014,NFLX,1307565,3087721,0.423472522
9/18/2014,NFLX,1607235,3310027,0.485565526
9/17/2014,NFLX,2318008,4256322,0.544603533
9/16/2014,NFLX,4010832,9623698,0.416766195
9/15/2014,NFLX,4116112,7583632,0.542762624
9/12/2014,NFLX,1893535,3893071,0.486385941
9/11/2014,NFLX,1116465,2341542,0.476807591
9/10/2014,NFLX,1391089,2911986,0.477711431
9/9/2014,NFLX,2749929,7333284,0.374992841
9/8/2014,NFLX,989870,2252355,0.439482231
9/5/2014,NFLX,1531537,4815622,0.318035137
9/4/2014,NFLX,1279439,3645523,0.350961714
9/3/2014,NFLX,2085510,6414513,0.325123669
9/2/2014,NFLX,993874,2675645,0.371452117
8/29/2014,NFLX,1314691,3002538,0.437859904
8/28/2014,NFLX,1033746,2512909,0.411374228
8/27/2014,NFLX,1111635,3788841,0.29339711
8/26/2014,NFLX,1469426,3569237,0.411691911
8/25/2014,NFLX,1889251,4809399,0.392824758
8/22/2014,NFLX,1654037,4174751,0.396200157
8/21/2014,NFLX,1865514,4320141,0.43181785
8/20/2014,NFLX,2159724,4708263,0.458709295
8/19/2014,NFLX,1286257,3321626,0.387237154
8/18/2014,NFLX,1831067,4558757,0.401659268
8/15/2014,NFLX,2981272,6462855,0.461293345
8/14/2014,NFLX,907522,2092860,0.433627667
8/13/2014,NFLX,1273202,2791551,0.456091255
8/12/2014,NFLX,1539370,3180030,0.48407405
8/11/2014,NFLX,1546573,3955749,0.390968436
8/8/2014,NFLX,2257185,4681579,0.482141816
8/7/2014,NFLX,4335184,9639210,0.449744741
8/6/2014,NFLX,2541063,5171250,0.491382741
8/5/2014,NFLX,1527841,3323425,0.459718814
8/4/2014,NFLX,1691480,3511298,0.481724992
8/1/2014,NFLX,3139087,5802447,0.540993653
7/31/2014,NFLX,2349473,3975419,0.591000093
7/30/2014,NFLX,2371747,4426590,0.5357955
7/29/2014,NFLX,1433768,3072055,0.466712998
7/28/2014,NFLX,1809031,3956568,0.457222269
7/25/2014,NFLX,1648647,3429846,0.480676683
7/24/2014,NFLX,2427243,6340621,0.382808403
7/23/2014,NFLX,3308837,5869297,0.563753547
7/22/2014,NFLX,10628653,19699631,0.539535639
7/21/2014,NFLX,4271631,8975841,0.475903149
7/18/2014,NFLX,1956409,3479014,0.562345826
7/17/2014,NFLX,2382247,4734681,0.503148364
7/16/2014,NFLX,2260566,4426898,0.510643344
7/15/2014,NFLX,2250276,4560101,0.493470649
7/14/2014,NFLX,3032330,6728820,0.450648108
7/11/2014,NFLX,1622999,4319280,0.375756839
7/10/2014,NFLX,3714718,8600900,0.431898755
7/9/2014,NFLX,2710911,6195252,0.43757881
7/8/2014,NFLX,4355883,9588579,0.454278262
7/7/2014,NFLX,2702483,5799738,0.465966394
7/3/2014,NFLX,1858864,3269091,0.568618004
7/2/2014,NFLX,2753352,6109705,0.4506522
7/1/2014,NFLX,6469316,14552951,0.444536369
6/30/2014,NFLX,1597631,3700102,0.431780259
6/27/2014,NFLX,1569113,3270526,0.479773896
6/26/2014,NFLX,2007558,4048702,0.495852251
6/25/2014,NFLX,2830226,5629561,0.502743642
6/24/2014,NFLX,3442754,7246869,0.475067784
6/23/2014,NFLX,1884323,3580311,0.526301486
6/20/2014,NFLX,1528051,3732715,0.409367176
6/19/2014,NFLX,2857981,5600532,0.510305271
6/18/2014,NFLX,3177881,6348713,0.500555152
6/17/2014,NFLX,4568305,10151631,0.450006999
6/16/2014,NFLX,1999529,4172280,0.479241326
6/13/2014,NFLX,2748515,5197276,0.528837607
6/12/2014,NFLX,3248721,5611165,0.57897442
6/11/2014,NFLX,2236507,4808748,0.465091329
6/10/2014,NFLX,4419156,8338449,0.52997338
6/9/2014,NFLX,2855405,5011293,0.569794063
6/6/2014,NFLX,3076927,5420968,0.567597337
6/5/2014,NFLX,3394818,6473250,0.524437956
6/4/2014,NFLX,3090633,7387520,0.418358664
6/3/2014,NFLX,3615416,7194488,0.502525823
6/2/2014,NFLX,4383862,8310057,0.527536935
5/30/2014,NFLX,5268347,9895025,0.532423819
5/29/2014,NFLX,3819536,8940134,0.42723476
5/28/2014,NFLX,2961084,7061320,0.419338594
5/27/2014,NFLX,4450817,9061136,0.491198565
5/23/2014,NFLX,3490333,7084322,0.492684127
5/22/2014,NFLX,7090881,12461561,0.569020286
5/21/2014,NFLX,7056812,17980382,0.392472863
5/20/2014,NFLX,6119442,10493945,0.583140278
5/19/2014,NFLX,4406787,8948219,0.492476436
5/16/2014,NFLX,3307668,6065416,0.545332422
5/15/2014,NFLX,4426002,7925862,0.558425317
5/14/2014,NFLX,4508623,7398573,0.609390892
5/13/2014,NFLX,3907554,7563486,0.516633997
5/12/2014,NFLX,3572569,6667206,0.535842
5/9/2014,NFLX,2887696,5285210,0.546372992
5/8/2014,NFLX,3683827,7054705,0.522180162
5/7/2014,NFLX,4304636,9493547,0.453427576
5/6/2014,NFLX,3936674,7614985,0.516964118
5/5/2014,NFLX,2880437,5263356,0.547262431
5/2/2014,NFLX,5299553,8278942,0.640124427
5/1/2014,NFLX,6726608,12824189,0.524525021
4/30/2014,NFLX,4886868,8695799,0.561980331
4/29/2014,NFLX,3624586,8320340,0.435629554
4/28/2014,NFLX,7687568,16714404,0.459936711
4/25/2014,NFLX,4721780,10377227,0.455013656
4/24/2014,NFLX,4176942,10918761,0.382547251
4/23/2014,NFLX,7640717,13314763,0.573853023
4/22/2014,NFLX,12739678,23939965,0.53215107
4/21/2014,NFLX,6499850,12019861,0.540759165
4/17/2014,NFLX,4762366,10605266,0.449056723
4/16/2014,NFLX,2835511,5101299,0.555840973
4/15/2014,NFLX,4777703,9782052,0.488415212
4/14/2014,NFLX,2664676,5206026,0.511844543
4/11/2014,NFLX,4246564,10239264,0.414733325
4/10/2014,NFLX,4541523,8275967,0.548760405
4/9/2014,NFLX,3181003,8289554,0.383736327
4/8/2014,NFLX,3388672,9051035,0.374396077
4/7/2014,NFLX,5892362,13792534,0.427213883
4/4/2014,NFLX,5079354,12111463,0.419384017
4/3/2014,NFLX,3677163,7706286,0.477164097
4/2/2014,NFLX,3269007,7614208,0.429329879
4/1/2014,NFLX,3066546,7241227,0.423484307
3/31/2014,NFLX,3161942,6723556,0.470278228
3/28/2014,NFLX,3034976,8977710,0.33805681
3/27/2014,NFLX,3376751,9550933,0.353551951
3/26/2014,NFLX,3601073,9599408,0.375134904
3/25/2014,NFLX,3491054,11747337,0.297178331
3/24/2014,NFLX,4660789,16514631,0.282221807
3/21/2014,NFLX,3259431,7269395,0.448377203
3/20/2014,NFLX,1929760,5021051,0.384333878
3/19/2014,NFLX,1350391,3559010,0.37942883
3/18/2014,NFLX,1820777,6002717,0.303325477
3/17/2014,NFLX,1087947,3239159,0.335873293
3/14/2014,NFLX,934199,4477109,0.208661214
3/13/2014,NFLX,1489432,3839493,0.387924135
3/12/2014,NFLX,1190756,3362870,0.354089216
3/11/2014,NFLX,1852312,3592001,0.515676917
3/10/2014,NFLX,2419193,5373809,0.450182171
3/7/2014,NFLX,1446207,3119081,0.463664458
3/6/2014,NFLX,1666728,4239851,0.393110041
3/5/2014,NFLX,1254624,3005765,0.417405885
3/4/2014,NFLX,1900409,3463551,0.548688037
3/3/2014,NFLX,1901599,3980648,0.477710915
2/28/2014,NFLX,1931272,4063010,0.475330359
2/27/2014,NFLX,1593109,3104906,0.513094116
2/26/2014,NFLX,2436420,4913090,0.4959038
2/25/2014,NFLX,3309740,6936881,0.477122211
2/24/2014,NFLX,4238563,9546754,0.443979493
2/21/2014,NFLX,1494017,3295558,0.453342651
2/20/2014,NFLX,1513533,3582572,0.422471063
2/19/2014,NFLX,2417723,5160603,0.46849622
2/18/2014,NFLX,2613387,5168681,0.505619712
2/14/2014,NFLX,1539832,3141460,0.490164446
2/13/2014,NFLX,2041690,5344941,0.381985507
2/12/2014,NFLX,2626400,4733456,0.55485886
2/11/2014,NFLX,2182012,4203542,0.519088902
2/10/2014,NFLX,2263499,4684064,0.483234004
2/7/2014,NFLX,6202049,11998637,0.516896128
2/6/2014,NFLX,2178302,3979514,0.547378901
2/5/2014,NFLX,2679992,5009620,0.534969119
2/4/2014,NFLX,2140460,4705386,0.45489573
2/3/2014,NFLX,3447612,5787572,0.595692287
1/31/2014,NFLX,3612119,6826666,0.529119046
1/30/2014,NFLX,2805887,6087802,0.460903131
1/29/2014,NFLX,5200531,8955786,0.580689512
1/28/2014,NFLX,6894041,14062356,0.490247936
1/27/2014,NFLX,5233858,9657809,0.541930162
1/24/2014,NFLX,5086501,9952845,0.511060003
1/23/2014,NFLX,15260553,31668070,0.481890845
1/22/2014,NFLX,5858986,10118983,0.579009373
1/21/2014,NFLX,4507902,9772161,0.461300423
1/17/2014,NFLX,2101484,4044516,0.5195885
1/16/2014,NFLX,2871190,7746473,0.370644808
1/15/2014,NFLX,6916959,14944853,0.462832187
1/14/2014,NFLX,3276742,6926570,0.473068488
1/13/2014,NFLX,3399879,8565207,0.396940669
1/10/2014,NFLX,2218342,4914581,0.45137968
1/9/2014,NFLX,2128161,4769394,0.446212035
1/8/2014,NFLX,2334437,6563480,0.35567062
1/7/2014,NFLX,5207104,13174420,0.39524351
1/6/2014,NFLX,2364929,5136131,0.46044951
1/3/2014,NFLX,1504272,3393523,0.443277385
1/2/2014,NFLX,2118627,4107649,0.515776056
12/31/2013,NFLX,1455041,3080322,0.472366525
12/30/2013,NFLX,1970353,5514880,0.357279397
12/27/2013,NFLX,2223396,4840010,0.45937839
12/26/2013,NFLX,1046668,4752069,0.220255219
12/24/2013,NFLX,944377,1949990,0.484298381
12/23/2013,NFLX,1346492,3868417,0.348073127
12/20/2013,NFLX,1671950,5227201,0.319855693
12/19/2013,NFLX,1565445,4866743,0.321661736
12/18/2013,NFLX,2241421,6969690,0.321595509
12/17/2013,NFLX,2343789,6080998,0.385428346
12/16/2013,NFLX,2762564,5008962,0.551524248
12/13/2013,NFLX,2985094,5417881,0.550970758
12/12/2013,NFLX,3501505,7620683,0.459473908
12/11/2013,NFLX,3110555,7053347,0.441004108
12/10/2013,NFLX,2217572,4915456,0.451142681
12/9/2013,NFLX,1895509,3932460,0.482016092
12/6/2013,NFLX,277844,744520,0.373185408
12/5/2013,NFLX,314286,948521,0.331343218
12/4/2013,NFLX,3060183,6245715,0.4899652
12/3/2013,NFLX,2196964,4766755,0.460892997
12/2/2013,NFLX,1910965,4828201,0.395792346
11/29/2013,NFLX,1146985,2285528,0.501846838
11/27/2013,NFLX,3985023,6626487,0.601377925
11/26/2013,NFLX,2118333,4244191,0.499113494
11/25/2013,NFLX,2981776,5042436,0.59133641
11/22/2013,NFLX,2696932,5487174,0.491497445
11/21/2013,NFLX,3220574,5955712,0.540753818
11/20/2013,NFLX,4812570,7772023,0.619217159
11/19/2013,NFLX,3734577,6589114,0.566779843
11/18/2013,NFLX,3808329,7586124,0.50201249
11/15/2013,NFLX,3465889,6329582,0.547569966
11/14/2013,NFLX,3527671,7580475,0.465362791
11/13/2013,NFLX,1878429,3908471,0.480604564
11/12/2013,NFLX,2181774,3696560,0.590217391
11/11/2013,NFLX,2486869,4886749,0.508900498
11/8/2013,NFLX,2773645,5450018,0.508924007
11/7/2013,NFLX,4203885,7300902,0.57580351
11/6/2013,NFLX,4112549,7833504,0.524994817
11/5/2013,NFLX,4007220,7199066,0.556630541
11/4/2013,NFLX,4058404,8153817,0.497730572
11/1/2013,NFLX,5125827,9214478,0.556279694
10/31/2013,NFLX,3769325,7527282,0.50075512
10/30/2013,NFLX,5278203,8762082,0.602391418
10/29/2013,NFLX,5989998,11761617,0.509283545
10/28/2013,NFLX,5634587,14850612,0.379417831
10/25/2013,NFLX,4457502,9883538,0.451002667
10/24/2013,NFLX,6842969,14683284,0.466038047
10/23/2013,NFLX,11995501,27275486,0.43979055
10/22/2013,NFLX,30677969,87433752,0.350871012
10/21/2013,NFLX,10557477,22990912,0.459202184
10/18/2013,NFLX,4291014,8489264,0.505463607
10/17/2013,NFLX,3686340,7315847,0.503884239
10/16/2013,NFLX,3696567,7038171,0.525216992
10/15/2013,NFLX,5537056,10213917,0.542108968
10/14/2013,NFLX,9237690,17387608,0.531280093
10/11/2013,NFLX,3263610,7268114,0.449031207
10/10/2013,NFLX,5443207,12321729,0.441756754
10/9/2013,NFLX,6073011,16957577,0.358129643
10/8/2013,NFLX,5242356,11299771,0.463934712
10/7/2013,NFLX,2462565,4362470,0.564488696
10/4/2013,NFLX,3157203,5591572,0.564636027
10/3/2013,NFLX,5184858,9082031,0.570891907
10/2/2013,NFLX,6385400,11607197,0.550124203
10/1/2013,NFLX,6060159,10928736,0.554516003
9/30/2013,NFLX,2413355,4168885,0.578896995
9/27/2013,NFLX,1460445,2588544,0.564195548
9/26/2013,NFLX,2298387,5018363,0.457995366
9/25/2013,NFLX,2869566,5667501,0.506319452
9/24/2013,NFLX,2902557,6407016,0.453027899
9/23/2013,NFLX,4444293,12233375,0.363292468
9/20/2013,NFLX,4704770,9267552,0.507660491
9/19/2013,NFLX,4490892,6552728,0.685346927
9/18/2013,NFLX,2663353,5435969,0.489949998
9/17/2013,NFLX,3194989,6102733,0.523534128
9/16/2013,NFLX,3099978,5033063,0.615922749
9/13/2013,NFLX,3253992,6021190,0.540423405
9/12/2013,NFLX,3860899,8544963,0.45183332
9/11/2013,NFLX,6159496,12334637,0.49936581
9/10/2013,NFLX,6688717,14533932,0.460213864
9/9/2013,NFLX,2440172,5029717,0.485150954
9/6/2013,NFLX,2821203,6308190,0.447228603
9/5/2013,NFLX,3113670,6241354,0.498877327
9/4/2013,NFLX,2903152,6722863,0.431832688
9/3/2013,NFLX,3195157,6979427,0.457796464
8/30/2013,NFLX,3583412,5882499,0.609164914
8/29/2013,NFLX,4508161,8089956,0.557254082
8/28/2013,NFLX,4206286,8279383,0.508043413
8/27/2013,NFLX,4938591,9034473,0.546638526
8/26/2013,NFLX,5814557,11662868,0.498552929
8/23/2013,NFLX,4354518,8652553,0.50326395
8/22/2013,NFLX,1730057,3160983,0.547316136
8/21/2013,NFLX,3832220,7552041,0.507441631
8/20/2013,NFLX,5300099,11550546,0.458861339
8/19/2013,NFLX,3213903,5407024,0.59439407
8/16/2013,NFLX,3914890,6331927,0.618277817
8/15/2013,NFLX,3333330,5669475,0.587943328
8/14/2013,NFLX,4984644,7622748,0.653916934
8/13/2013,NFLX,4272982,8158920,0.523719071
8/12/2013,NFLX,2600577,4822454,0.539264242
8/9/2013,NFLX,1996099,3444175,0.579557949
8/8/2013,NFLX,2334724,4499201,0.518919693
8/7/2013,NFLX,3561278,5397357,0.659818871
8/6/2013,NFLX,4526508,8095668,0.559127178
8/5/2013,NFLX,3487309,7499345,0.465015145
8/2/2013,NFLX,2072000,4067791,0.509367369
8/1/2013,NFLX,2201626,4559751,0.482839085
7/31/2013,NFLX,1987881,4172455,0.476429584
7/30/2013,NFLX,1961400,3652460,0.537007934
7/29/2013,NFLX,2968301,5173168,0.573787861
7/26/2013,NFLX,2445667,4940068,0.495067477
7/25/2013,NFLX,2981174,6773284,0.440137162
7/24/2013,NFLX,6313398,14460698,0.436590129
7/23/2013,NFLX,16211223,33039622,0.490660063
7/22/2013,NFLX,7046732,12797071,0.550651942
7/19/2013,NFLX,2792104,5554087,0.502711607
7/18/2013,NFLX,4095385,7019166,0.583457493
7/17/2013,NFLX,3866191,7267204,0.532005294
7/16/2013,NFLX,7509040,14131215,0.531379644
7/15/2013,NFLX,2829428,6716451,0.421268316
7/12/2013,NFLX,5279967,12847947,0.410958031
7/11/2013,NFLX,3710273,6912780,0.536726614
7/10/2013,NFLX,4116469,7029295,0.585616196
7/9/2013,NFLX,7313516,12616156,0.579694481
7/8/2013,NFLX,4342842,8713684,0.498393332
7/5/2013,NFLX,1620143,2649794,0.611422246
7/3/2013,NFLX,1670256,2660343,0.627834832
7/2/2013,NFLX,3157903,5865902,0.538349089
7/1/2013,NFLX,3966627,8063839,0.49190305
6/28/2013,NFLX,2243878,4726939,0.474700012
6/27/2013,NFLX,3937619,6860665,0.573941302
6/26/2013,NFLX,2784313,5953563,0.467671712
6/25/2013,NFLX,3160871,6002759,0.526569699
6/24/2013,NFLX,3490795,6013791,0.580464968
6/21/2013,NFLX,3509982,6727693,0.521721488
6/20/2013,NFLX,3795785,6954696,0.545787336
6/19/2013,NFLX,5110021,8745114,0.584328689
6/18/2013,NFLX,3201058,5413079,0.591356232
6/17/2013,NFLX,6500018,13032943,0.498737545
6/14/2013,NFLX,2842252,4509141,0.630331143
6/13/2013,NFLX,3826389,6741056,0.567624568
6/12/2013,NFLX,3603411,6784386,0.531132957
6/11/2013,NFLX,2562273,4189570,0.611583766
6/10/2013,NFLX,2658047,4843790,0.548753559
6/7/2013,NFLX,2134370,4540515,0.470072228
6/6/2013,NFLX,4251436,8906758,0.477326992
6/5/2013,NFLX,4079978,7280028,0.560434383
6/4/2013,NFLX,4885321,7787192,0.627353352
6/3/2013,NFLX,4254285,6954080,0.611768199
5/31/2013,NFLX,4682286,8606066,0.544068103
5/30/2013,NFLX,4334456,8444037,0.51331561
5/29/2013,NFLX,7371175,14685881,0.501922561
5/28/2013,NFLX,5511373,15805804,0.348692986
5/24/2013,NFLX,2636641,4695971,0.561468757
5/23/2013,NFLX,2678697,5740609,0.466622444
5/22/2013,NFLX,3432058,6840505,0.501725823
5/21/2013,NFLX,2179639,3882249,0.561437198
5/20/2013,NFLX,2399138,5067426,0.473443125
5/17/2013,NFLX,3584525,7092799,0.50537524
5/16/2013,NFLX,5806605,10867808,0.534294036
5/15/2013,NFLX,8051386,14581588,0.552161123
5/14/2013,NFLX,8198148,15814379,0.518398351
5/13/2013,NFLX,7444045,14581231,0.510522397
5/10/2013,NFLX,3499503,6185081,0.565797441
5/9/2013,NFLX,8571402,13527402,0.633632533
5/8/2013,NFLX,2861229,4910948,0.582622541
5/7/2013,NFLX,3027234,5295451,0.571666889
5/6/2013,NFLX,4447989,9717722,0.457719309
5/3/2013,NFLX,2009014,4451132,0.451349005
5/2/2013,NFLX,2390255,5120612,0.466790884
5/1/2013,NFLX,2932727,5273695,0.55610478
4/30/2013,NFLX,3568943,6973099,0.511815909
4/29/2013,NFLX,3533635,6958742,0.507797961
4/26/2013,NFLX,3379061,6775545,0.498714273
4/25/2013,NFLX,4759846,10116617,0.470497796
4/24/2013,NFLX,10784872,18099424,0.595868244
4/23/2013,NFLX,19933200,43932217,0.453726248
4/22/2013,NFLX,9020697,24650017,0.365950944
4/19/2013,NFLX,4456823,8233736,0.541288062
4/18/2013,NFLX,3932572,7464520,0.526835215
4/17/2013,NFLX,5231310,9422525,0.555191947
4/16/2013,NFLX,5452825,10778306,0.505907422
4/15/2013,NFLX,9460556,18607624,0.508423644
4/12/2013,NFLX,6640900,12901462,0.514740112
4/11/2013,NFLX,4802238,11485383,0.418117358
4/10/2013,NFLX,4401103,10775212,0.408446999
4/9/2013,NFLX,5443837,12706932,0.428414742
4/8/2013,NFLX,5325012,12077604,0.440899702
4/5/2013,NFLX,4788287,10717490,0.446773172
4/4/2013,NFLX,6023297,13720833,0.438989163
4/3/2013,NFLX,11523169,30271822,0.380656605
4/2/2013,NFLX,4451013,12095300,0.367995254
4/1/2013,NFLX,3108406,7956151,0.390692183
3/28/2013,NFLX,4149264,7066934,0.587137789
3/27/2013,NFLX,6481209,17277806,0.375117593
3/26/2013,NFLX,7227808,18666081,0.387216149
3/25/2013,NFLX,2787232,5665009,0.492008398
3/22/2013,NFLX,2298086,5555235,0.413679349
3/21/2013,NFLX,2997897,7197897,0.416496235
3/20/2013,NFLX,1927786,4410644,0.437075856
3/19/2013,NFLX,3881388,6978818,0.556166961
3/18/2013,NFLX,3054303,7435379,0.410779733
3/15/2013,NFLX,2643116,6415766,0.411972008
3/14/2013,NFLX,4732322,10557414,0.448246322
3/13/2013,NFLX,9868803,20809957,0.474234666
3/12/2013,NFLX,3424232,7905107,0.433167065
3/11/2013,NFLX,2989679,8302056,0.360113085
3/8/2013,NFLX,4122433,9282413,0.444112215
3/7/2013,NFLX,5033224,12211927,0.412156411
3/6/2013,NFLX,3566332,7503608,0.475282291
3/5/2013,NFLX,6339627,14154357,0.447892264
3/4/2013,NFLX,6273414,21834386,0.287318086
3/1/2013,NFLX,4776870,8003597,0.596840396
2/28/2013,NFLX,7587377,14592158,0.51996264
2/27/2013,NFLX,5354160,9973474,0.536840022
2/26/2013,NFLX,7219583,14873859,0.48538735
2/25/2013,NFLX,10801063,21893795,0.493339003
2/22/2013,NFLX,4619944,15569386,0.296732575
2/21/2013,NFLX,7465871,15868804,0.470474713
2/20/2013,NFLX,6258742,13642153,0.458779637
2/19/2013,NFLX,7711424,15634549,0.493229706
2/15/2013,NFLX,4776191,10152961,0.470423456
2/14/2013,NFLX,5059026,12110672,0.417732889
2/13/2013,NFLX,7656502,15496341,0.494084507
2/12/2013,NFLX,5995717,12190857,0.491820797
2/11/2013,NFLX,4067098,10884524,0.373658784
2/8/2013,NFLX,3378459,9323783,0.362348523
2/7/2013,NFLX,9341465,22310652,0.418699776
2/6/2013,NFLX,13364442,26722941,0.500111197
2/5/2013,NFLX,10058601,20526590,0.490027861
2/4/2013,NFLX,9297491,18210850,0.510546789
2/1/2013,NFLX,9156763,20599950,0.444504137
1/31/2013,NFLX,8211644,14715554,0.558024795
1/30/2013,NFLX,10689406,20394535,0.524130901
1/29/2013,NFLX,13390748,25919796,0.51662243
1/28/2013,NFLX,19073649,48401185,0.394074009
1/25/2013,NFLX,48094053,85985676,0.559326335
1/24/2013,NFLX,19193419,46432477,0.413361945
1/23/2013,NFLX,10782758,21896294,0.492446713
1/22/2013,NFLX,3956904,9213694,0.429459021
1/18/2013,NFLX,5858916,16405361,0.357134232
1/17/2013,NFLX,2201780,6098169,0.361055917
1/16/2013,NFLX,4516750,11727730,0.385134208
1/15/2013,NFLX,3707914,6835759,0.542429012
1/14/2013,NFLX,5485641,9987845,0.549231691
1/11/2013,NFLX,5581758,11493741,0.485634573
1/10/2013,NFLX,3644312,8445556,0.431506463
1/9/2013,NFLX,2989903,7263102,0.41165648
1/8/2013,NFLX,5729388,10350767,0.553523038
1/7/2013,NFLX,9456174,20061860,0.471350812
1/4/2013,NFLX,3420312,7299362,0.468576843
1/3/2013,NFLX,4497997,11455731,0.392641639
1/2/2013,NFLX,3246026,7899864,0.410896441
12/31/2012,NFLX,2818816,7127106,0.395506395
12/28/2012,NFLX,1879759,4066657,0.462236918
12/27/2012,NFLX,2452863,5677546,0.432028732
12/26/2012,NFLX,2482872,6373780,0.389544666
12/24/2012,NFLX,793044,2587438,0.306497779
12/21/2012,NFLX,1927877,5387305,0.357855551
12/20/2012,NFLX,1797012,5579700,0.322062477
12/19/2012,NFLX,5292014,11978533,0.441791495
12/18/2012,NFLX,5960115,12175772,0.489506127
12/17/2012,NFLX,5211171,9377970,0.5556822
12/14/2012,NFLX,6122613,11882570,0.515259999
12/13/2012,NFLX,6271258,13055980,0.480336061
12/12/2012,NFLX,10928484,23634254,0.46240021
12/11/2012,NFLX,2745617,6581435,0.417176041
12/10/2012,NFLX,2681581,5609947,0.478004694
12/7/2012,NFLX,6322932,14126413,0.447596428
12/6/2012,NFLX,7904295,15680042,0.504099096
12/5/2012,NFLX,8989309,21972909,0.409108735
12/4/2012,NFLX,18132842,40343919,0.449456633
12/3/2012,NFLX,4381559,9828091,0.445819946
11/30/2012,NFLX,1345344,4281718,0.314206587
11/29/2012,NFLX,1448783,3811122,0.380146057
11/28/2012,NFLX,1818369,4438077,0.409720021
11/28/2012,NFLX,1818369,4438077,0.409720021
11/27/2012,NFLX,2259348,4363499,0.517783549
11/26/2012,NFLX,1993187,4909779,0.405962672
11/23/2012,NFLX,1148770,2782598,0.412840806
11/21/2012,NFLX,1899695,3486294,0.544903844
11/20/2012,NFLX,2058567,5745425,0.358296732
11/19/2012,NFLX,4726484,9062410,0.521548242
11/16/2012,NFLX,4335331,11853639,0.365738403
11/15/2012,NFLX,3153528,6483498,0.486392993
11/14/2012,NFLX,5644023,11040638,0.511204425
11/13/2012,NFLX,4783394,10538864,0.453881367
11/12/2012,NFLX,3619266,7316435,0.494676164
11/9/2012,NFLX,3349045,7516775,0.445542803
11/8/2012,NFLX,4996593,13402480,0.372811077
11/7/2012,NFLX,6945484,13173629,0.527226325
